param_name,layer_num,component,param_count,relative_l2_diff,model_index
layers.30.self_attn.v_proj.bias,30,attention,256,0.027095532054929174,2
layers.19.input_layernorm.weight,19,norm,2048,0.004301886255052471,2
layers.31.self_attn.k_proj.bias,31,attention,256,0.009522881905788072,2
layers.4.self_attn.k_proj.bias,4,attention,256,0.008685947940199511,2
layers.5.post_attention_layernorm.weight,5,attention,2048,0.004701386548546988,2
layers.25.self_attn.o_proj.weight,25,attention,4194304,0.16494328667102703,2
layers.32.input_layernorm.weight,32,norm,2048,0.005184003495129597,2
layers.15.self_attn.q_proj.weight,15,attention,4194304,0.15842481940412032,2
layers.3.self_attn.k_proj.bias,3,attention,256,0.007368337327547298,2
layers.30.mlp.gate_proj.weight,30,ffn,22544384,0.20112352842492867,2
layers.30.input_layernorm.weight,30,norm,2048,0.00849441922112717,2
layers.31.post_attention_layernorm.weight,31,attention,2048,0.004610110249216666,2
layers.17.input_layernorm.weight,17,norm,2048,0.006113068370572863,2
layers.3.self_attn.v_proj.weight,3,attention,524288,0.20662824288194662,2
layers.17.self_attn.q_proj.weight,17,attention,4194304,0.17720139862531914,2
layers.20.self_attn.q_proj.weight,20,attention,4194304,0.1858906504389999,2
layers.17.self_attn.q_proj.bias,17,attention,2048,0.002555044807226422,2
layers.27.mlp.down_proj.weight,27,ffn,22544384,0.17372830526367455,2
layers.7.self_attn.k_proj.bias,7,attention,256,0.011894904382243348,2
layers.23.self_attn.o_proj.weight,23,attention,4194304,0.15697341903569303,2
layers.10.self_attn.q_proj.weight,10,attention,4194304,0.1711484255625178,2
layers.35.self_attn.v_proj.bias,35,attention,256,0.0012309456011184445,2
layers.4.self_attn.q_proj.weight,4,attention,4194304,0.14114295209430194,2
layers.16.input_layernorm.weight,16,norm,2048,0.005046018712870177,2
layers.33.self_attn.k_proj.weight,33,attention,524288,0.2413577878378899,2
layers.27.self_attn.v_proj.weight,27,attention,524288,0.1419223535851688,2
layers.0.self_attn.v_proj.weight,0,attention,524288,0.14585434073113915,2
layers.14.self_attn.v_proj.bias,14,attention,256,0.02758239132326473,2
layers.25.self_attn.k_proj.weight,25,attention,524288,0.19986900430143337,2
layers.8.mlp.gate_proj.weight,8,ffn,22544384,0.14226711077755547,2
layers.15.self_attn.k_proj.weight,15,attention,524288,0.131611267186455,2
layers.2.input_layernorm.weight,2,norm,2048,0.009614367633431957,2
layers.27.self_attn.k_proj.bias,27,attention,256,0.002803308119596681,2
layers.0.self_attn.k_proj.weight,0,attention,524288,0.06500769429151838,2
layers.30.mlp.up_proj.weight,30,ffn,22544384,0.1668235264169572,2
layers.22.self_attn.q_proj.weight,22,attention,4194304,0.18726607301242845,2
layers.24.self_attn.k_proj.weight,24,attention,524288,0.15987284647700967,2
layers.27.self_attn.k_proj.weight,27,attention,524288,0.1926270464137623,2
layers.32.self_attn.q_proj.bias,32,attention,2048,0.002222525133301227,2
layers.0.mlp.gate_proj.weight,0,ffn,22544384,0.1458020478315279,2
layers.17.post_attention_layernorm.weight,17,attention,2048,0.008167259532402472,2
layers.13.self_attn.q_proj.bias,13,attention,2048,0.0015256155501879973,2
layers.17.mlp.down_proj.weight,17,ffn,22544384,0.17058161743905553,2
layers.32.self_attn.v_proj.bias,32,attention,256,0.004311323359453084,2
layers.1.self_attn.q_proj.bias,1,attention,2048,0.005318822391605923,2
layers.29.mlp.gate_proj.weight,29,ffn,22544384,0.20086787780761028,2
layers.12.input_layernorm.weight,12,norm,2048,0.008258791900003101,2
layers.3.mlp.up_proj.weight,3,ffn,22544384,0.1334802953593887,2
layers.17.self_attn.v_proj.bias,17,attention,256,0.028447859933382315,2
layers.19.self_attn.v_proj.bias,19,attention,256,0.049246777343845416,2
layers.11.post_attention_layernorm.weight,11,attention,2048,0.00759669500686023,2
layers.8.self_attn.q_proj.weight,8,attention,4194304,0.1706398190995996,2
layers.35.self_attn.q_proj.weight,35,attention,4194304,0.21757975417462655,2
layers.32.self_attn.v_proj.weight,32,attention,524288,0.13543838494002086,2
layers.4.mlp.gate_proj.weight,4,ffn,22544384,0.1463007394460357,2
layers.18.self_attn.v_proj.weight,18,attention,524288,0.13830775542405951,2
layers.25.self_attn.q_proj.bias,25,attention,2048,0.0024035304841434693,2
layers.21.self_attn.q_proj.bias,21,attention,2048,0.003011949111492403,2
layers.20.mlp.gate_proj.weight,20,ffn,22544384,0.19895495291104215,2
layers.33.mlp.down_proj.weight,33,ffn,22544384,0.1605079534236494,2
layers.13.mlp.gate_proj.weight,13,ffn,22544384,0.1659264181384424,2
layers.29.mlp.down_proj.weight,29,ffn,22544384,0.17372241689791873,2
layers.12.mlp.gate_proj.weight,12,ffn,22544384,0.15708747258572156,2
layers.21.mlp.down_proj.weight,21,ffn,22544384,0.17768988001179953,2
layers.25.post_attention_layernorm.weight,25,attention,2048,0.007403652542251806,2
layers.26.mlp.up_proj.weight,26,ffn,22544384,0.17129552997521502,2
layers.6.mlp.up_proj.weight,6,ffn,22544384,0.13211582339707215,2
layers.3.self_attn.v_proj.bias,3,attention,256,0.03184979165554965,2
layers.27.self_attn.o_proj.weight,27,attention,4194304,0.1499440638715287,2
layers.33.self_attn.o_proj.weight,33,attention,4194304,0.11615272018889403,2
layers.12.self_attn.v_proj.bias,12,attention,256,0.013517828346237276,2
layers.28.mlp.down_proj.weight,28,ffn,22544384,0.1742532115124813,2
layers.32.post_attention_layernorm.weight,32,attention,2048,0.006573392422075934,2
layers.1.input_layernorm.weight,1,norm,2048,0.015426942893879709,2
layers.10.self_attn.v_proj.bias,10,attention,256,0.029155839573260362,2
layers.25.mlp.up_proj.weight,25,ffn,22544384,0.17623399958349412,2
layers.22.mlp.gate_proj.weight,22,ffn,22544384,0.2014917771249521,2
layers.18.self_attn.k_proj.bias,18,attention,256,0.003190702871976443,2
layers.14.self_attn.q_proj.weight,14,attention,4194304,0.16122233773121358,2
layers.1.mlp.up_proj.weight,1,ffn,22544384,0.06380440810870043,2
layers.10.input_layernorm.weight,10,norm,2048,0.006145199602903194,2
layers.24.self_attn.o_proj.weight,24,attention,4194304,0.14520229284205477,2
layers.35.self_attn.v_proj.weight,35,attention,524288,0.12014779299372953,2
layers.13.self_attn.k_proj.bias,13,attention,256,0.008038532759240338,2
layers.12.self_attn.o_proj.weight,12,attention,4194304,0.13370874662255908,2
layers.35.self_attn.q_proj.bias,35,attention,2048,0.0025304325180580535,2
layers.32.self_attn.o_proj.weight,32,attention,4194304,0.14114312353171188,2
layers.18.self_attn.q_proj.bias,18,attention,2048,0.002315418768490523,2
layers.7.input_layernorm.weight,7,norm,2048,0.005821824348299078,2
layers.19.mlp.gate_proj.weight,19,ffn,22544384,0.20104211173612344,2
layers.6.self_attn.q_proj.bias,6,attention,2048,0.0018771163337728196,2
layers.9.post_attention_layernorm.weight,9,attention,2048,0.0042860326655831315,2
layers.25.mlp.down_proj.weight,25,ffn,22544384,0.18141835217585406,2
layers.8.self_attn.v_proj.weight,8,attention,524288,0.14768974051742742,2
layers.0.post_attention_layernorm.weight,0,attention,2048,0.014173334918961797,2
layers.32.mlp.gate_proj.weight,32,ffn,22544384,0.19960023427647583,2
layers.9.self_attn.q_proj.bias,9,attention,2048,0.0018400352230880611,2
layers.21.self_attn.q_proj.weight,21,attention,4194304,0.1905404262140091,2
layers.18.self_attn.k_proj.weight,18,attention,524288,0.14670685605967196,2
layers.31.self_attn.q_proj.weight,31,attention,4194304,0.19578317580944216,2
layers.34.self_attn.k_proj.bias,34,attention,256,0.006024212636047608,2
layers.11.mlp.gate_proj.weight,11,ffn,22544384,0.15719111684576034,2
layers.15.self_attn.v_proj.bias,15,attention,256,0.03080467523639437,2
layers.29.self_attn.k_proj.bias,29,attention,256,0.0039499577303964695,2
layers.17.mlp.gate_proj.weight,17,ffn,22544384,0.18891688146121755,2
layers.29.self_attn.v_proj.weight,29,attention,524288,0.1398686050972873,2
layers.0.input_layernorm.weight,0,norm,2048,0.011056199840618293,2
layers.12.self_attn.q_proj.bias,12,attention,2048,0.0027895525003158585,2
layers.25.self_attn.q_proj.weight,25,attention,4194304,0.20377057419015732,2
layers.22.self_attn.o_proj.weight,22,attention,4194304,0.1347902810118348,2
layers.19.self_attn.q_proj.weight,19,attention,4194304,0.16949130076959043,2
layers.24.self_attn.q_proj.weight,24,attention,4194304,0.18804604033296612,2
layers.26.self_attn.v_proj.weight,26,attention,524288,0.1342701827747007,2
layers.24.mlp.up_proj.weight,24,ffn,22544384,0.1781237105366644,2
layers.22.input_layernorm.weight,22,norm,2048,0.004200393510723311,2
layers.35.post_attention_layernorm.weight,35,attention,2048,0.002191837590268393,2
layers.26.self_attn.q_proj.weight,26,attention,4194304,0.1952956196289817,2
layers.8.self_attn.q_proj.bias,8,attention,2048,0.002421035341990827,2
layers.7.self_attn.q_proj.bias,7,attention,2048,0.0022925732590618766,2
layers.29.input_layernorm.weight,29,norm,2048,0.007442090082222655,2
layers.29.self_attn.q_proj.weight,29,attention,4194304,0.20241352992336037,2
layers.5.self_attn.v_proj.weight,5,attention,524288,0.15131515892015954,2
layers.1.self_attn.q_proj.weight,1,attention,4194304,0.12913231889013635,2
layers.6.self_attn.v_proj.bias,6,attention,256,0.059285882038391455,2
layers.26.post_attention_layernorm.weight,26,attention,2048,0.006936562729799883,2
layers.28.mlp.gate_proj.weight,28,ffn,22544384,0.20053225182376092,2
layers.22.self_attn.q_proj.bias,22,attention,2048,0.0026539773812746057,2
layers.29.self_attn.v_proj.bias,29,attention,256,0.028996878744186792,2
layers.16.mlp.up_proj.weight,16,ffn,22544384,0.1566498355073579,2
layers.7.mlp.down_proj.weight,7,ffn,22544384,0.142575077709742,2
layers.14.mlp.up_proj.weight,14,ffn,22544384,0.14240801315743085,2
layers.23.mlp.gate_proj.weight,23,ffn,22544384,0.206009689254382,2
layers.9.input_layernorm.weight,9,norm,2048,0.006379270643233172,2
layers.27.mlp.gate_proj.weight,27,ffn,22544384,0.20410116993403474,2
layers.20.self_attn.k_proj.weight,20,attention,524288,0.15796673867746683,2
layers.34.mlp.up_proj.weight,34,ffn,22544384,0.15312521901887022,2
layers.10.mlp.up_proj.weight,10,ffn,22544384,0.14785720719189238,2
layers.6.post_attention_layernorm.weight,6,attention,2048,0.004867147285458946,2
layers.18.post_attention_layernorm.weight,18,attention,2048,0.007336294109225976,2
layers.11.self_attn.o_proj.weight,11,attention,4194304,0.14089446355035457,2
layers.9.self_attn.o_proj.weight,9,attention,4194304,0.15699567980604376,2
layers.22.post_attention_layernorm.weight,22,attention,2048,0.007034292306583155,2
layers.8.mlp.up_proj.weight,8,ffn,22544384,0.14665529830993596,2
layers.6.self_attn.k_proj.bias,6,attention,256,0.01110340579751204,2
layers.1.post_attention_layernorm.weight,1,attention,2048,0.004998825458679802,2
layers.31.self_attn.v_proj.weight,31,attention,524288,0.15251168936769655,2
layers.31.mlp.down_proj.weight,31,ffn,22544384,0.16263901415137894,2
layers.15.post_attention_layernorm.weight,15,attention,2048,0.008159169999208687,2
layers.28.self_attn.k_proj.weight,28,attention,524288,0.18827597389069628,2
layers.2.mlp.gate_proj.weight,2,ffn,22544384,0.1492004844915059,2
layers.34.mlp.gate_proj.weight,34,ffn,22544384,0.19212021563345272,2
layers.16.self_attn.k_proj.bias,16,attention,256,0.007255701725058552,2
layers.21.self_attn.v_proj.bias,21,attention,256,0.056986214943949634,2
layers.35.self_attn.k_proj.bias,35,attention,256,0.004377263466507905,2
layers.28.self_attn.q_proj.weight,28,attention,4194304,0.2003667176250759,2
layers.34.self_attn.q_proj.weight,34,attention,4194304,0.22336520079842073,2
layers.33.mlp.up_proj.weight,33,ffn,22544384,0.16121525615182603,2
layers.16.self_attn.v_proj.bias,16,attention,256,0.03780359234019569,2
layers.17.mlp.up_proj.weight,17,ffn,22544384,0.16384843909121408,2
layers.19.self_attn.k_proj.weight,19,attention,524288,0.12751750988140426,2
layers.0.self_attn.q_proj.weight,0,attention,4194304,0.10011855650659794,2
layers.11.mlp.down_proj.weight,11,ffn,22544384,0.14780711286554302,2
layers.30.self_attn.v_proj.weight,30,attention,524288,0.13990225114376084,2
layers.6.input_layernorm.weight,6,norm,2048,0.007176104454826198,2
layers.32.mlp.up_proj.weight,32,ffn,22544384,0.1645209921170919,2
layers.28.self_attn.o_proj.weight,28,attention,4194304,0.1472683114244197,2
layers.1.self_attn.o_proj.weight,1,attention,4194304,0.16797466774294975,2
layers.7.self_attn.v_proj.bias,7,attention,256,0.04341377569485949,2
layers.33.post_attention_layernorm.weight,33,attention,2048,0.006794395315714747,2
layers.14.self_attn.o_proj.weight,14,attention,4194304,0.1347414277933042,2
layers.28.self_attn.v_proj.bias,28,attention,256,0.03329881320546486,2
layers.18.self_attn.q_proj.weight,18,attention,4194304,0.17815815713099006,2
layers.6.self_attn.q_proj.weight,6,attention,4194304,0.1505147131071038,2
layers.22.self_attn.v_proj.bias,22,attention,256,0.04788090078928839,2
layers.23.self_attn.k_proj.weight,23,attention,524288,0.1463637028828088,2
layers.20.self_attn.q_proj.bias,20,attention,2048,0.0019998979714023306,2
layers.7.mlp.gate_proj.weight,7,ffn,22544384,0.14965109829983952,2
layers.30.self_attn.q_proj.weight,30,attention,4194304,0.20395313111528274,2
layers.9.self_attn.k_proj.weight,9,attention,524288,0.1218373621506576,2
layers.31.mlp.gate_proj.weight,31,ffn,22544384,0.20111923033333756,2
layers.11.self_attn.q_proj.bias,11,attention,2048,0.002266592007828044,2
layers.13.mlp.down_proj.weight,13,ffn,22544384,0.14847167512392595,2
layers.32.self_attn.k_proj.weight,32,attention,524288,0.22061403093198179,2
layers.18.mlp.up_proj.weight,18,ffn,22544384,0.16589820723652374,2
layers.4.self_attn.k_proj.weight,4,attention,524288,0.10192585678241588,2
layers.30.mlp.down_proj.weight,30,ffn,22544384,0.1701212929444541,2
layers.25.self_attn.v_proj.bias,25,attention,256,0.04361937252714365,2
layers.7.post_attention_layernorm.weight,7,attention,2048,0.004803135547707,2
layers.2.self_attn.q_proj.bias,2,attention,2048,0.006176056778122027,2
layers.25.mlp.gate_proj.weight,25,ffn,22544384,0.20560158973227088,2
layers.26.mlp.gate_proj.weight,26,ffn,22544384,0.206790759743052,2
layers.34.self_attn.v_proj.weight,34,attention,524288,0.11557482140222221,2
layers.14.input_layernorm.weight,14,norm,2048,0.007884729765663716,2
layers.21.self_attn.o_proj.weight,21,attention,4194304,0.13921542316388705,2
layers.7.self_attn.k_proj.weight,7,attention,524288,0.14679548370343123,2
layers.3.self_attn.k_proj.weight,3,attention,524288,0.10143788839272412,2
layers.18.self_attn.v_proj.bias,18,attention,256,0.03728294004364387,2
layers.35.self_attn.o_proj.weight,35,attention,4194304,0.1438612197747484,2
layers.28.self_attn.v_proj.weight,28,attention,524288,0.13485015949820384,2
layers.20.self_attn.v_proj.bias,20,attention,256,0.03031964393463571,2
layers.2.self_attn.v_proj.weight,2,attention,524288,0.17700783361124803,2
layers.10.post_attention_layernorm.weight,10,attention,2048,0.0049034392600671856,2
layers.4.mlp.up_proj.weight,4,ffn,22544384,0.13632464658152071,2
layers.23.self_attn.k_proj.bias,23,attention,256,0.0071077990885421785,2
layers.7.self_attn.v_proj.weight,7,attention,524288,0.14697885112343506,2
layers.8.self_attn.k_proj.weight,8,attention,524288,0.14164272959873508,2
layers.20.self_attn.v_proj.weight,20,attention,524288,0.14306745155183284,2
layers.6.mlp.gate_proj.weight,6,ffn,22544384,0.144429162409987,2
layers.29.post_attention_layernorm.weight,29,attention,2048,0.0064403910108066014,2
layers.13.self_attn.q_proj.weight,13,attention,4194304,0.15582357665401605,2
layers.15.self_attn.k_proj.bias,15,attention,256,0.009738372842200738,2
layers.19.post_attention_layernorm.weight,19,attention,2048,0.007647991672545767,2
layers.17.self_attn.k_proj.weight,17,attention,524288,0.1487902836712182,2
layers.16.post_attention_layernorm.weight,16,attention,2048,0.007497685009626341,2
layers.5.input_layernorm.weight,5,norm,2048,0.005442546711418768,2
layers.5.self_attn.k_proj.weight,5,attention,524288,0.11208790364489525,2
layers.18.self_attn.o_proj.weight,18,attention,4194304,0.14384701954702814,2
layers.2.self_attn.k_proj.weight,2,attention,524288,0.09529237925605244,2
layers.16.self_attn.q_proj.weight,16,attention,4194304,0.16619210213762442,2
layers.28.self_attn.q_proj.bias,28,attention,2048,0.0022667377007065032,2
layers.4.post_attention_layernorm.weight,4,attention,2048,0.004180774612092769,2
layers.11.input_layernorm.weight,11,norm,2048,0.00722592796657398,2
layers.13.self_attn.k_proj.weight,13,attention,524288,0.1203250462959387,2
layers.15.self_attn.q_proj.bias,15,attention,2048,0.0018372241231326295,2
layers.27.self_attn.q_proj.weight,27,attention,4194304,0.20296187910208222,2
layers.23.post_attention_layernorm.weight,23,attention,2048,0.007893155132051898,2
layers.24.self_attn.k_proj.bias,24,attention,256,0.011248463580166809,2
layers.14.self_attn.k_proj.bias,14,attention,256,0.007988585204778735,2
layers.31.self_attn.q_proj.bias,31,attention,2048,0.0025374955720916556,2
layers.6.self_attn.v_proj.weight,6,attention,524288,0.15173437359987973,2
layers.33.self_attn.q_proj.weight,33,attention,4194304,0.22097283481969693,2
layers.1.self_attn.v_proj.bias,1,attention,256,0.005060377450335792,2
layers.24.mlp.down_proj.weight,24,ffn,22544384,0.1848432949574155,2
layers.10.self_attn.o_proj.weight,10,attention,4194304,0.1514571454907488,2
layers.24.mlp.gate_proj.weight,24,ffn,22544384,0.20680520136431063,2
layers.24.post_attention_layernorm.weight,24,attention,2048,0.007161563812306176,2
layers.3.mlp.down_proj.weight,3,ffn,22544384,0.13536934617684088,2
layers.3.self_attn.q_proj.bias,3,attention,2048,0.0020306228665566664,2
layers.12.post_attention_layernorm.weight,12,attention,2048,0.007869897680106468,2
layers.0.mlp.down_proj.weight,0,ffn,22544384,0.15414569603433692,2
layers.5.self_attn.k_proj.bias,5,attention,256,0.01031017879916566,2
layers.15.self_attn.v_proj.weight,15,attention,524288,0.13701800011661916,2
layers.12.self_attn.v_proj.weight,12,attention,524288,0.13497835988837548,2
layers.28.mlp.up_proj.weight,28,ffn,22544384,0.1712364030534299,2
layers.2.self_attn.q_proj.weight,2,attention,4194304,0.14728769222052368,2
layers.28.input_layernorm.weight,28,norm,2048,0.005518855467155801,2
layers.34.self_attn.v_proj.bias,34,attention,256,0.0025071482524187606,2
layers.13.mlp.up_proj.weight,13,ffn,22544384,0.1421744656321596,2
layers.11.self_attn.k_proj.weight,11,attention,524288,0.15454062124248896,2
layers.27.mlp.up_proj.weight,27,ffn,22544384,0.1704112865923161,2
layers.25.self_attn.v_proj.weight,25,attention,524288,0.13736238222792224,2
layers.20.self_attn.k_proj.bias,20,attention,256,0.004609779741948718,2
layers.33.input_layernorm.weight,33,norm,2048,0.004319378975322931,2
layers.32.self_attn.k_proj.bias,32,attention,256,0.007355083085509527,2
layers.1.self_attn.k_proj.weight,1,attention,524288,0.07932884336024493,2
layers.34.post_attention_layernorm.weight,34,attention,2048,0.0034778344928504006,2
layers.2.post_attention_layernorm.weight,2,attention,2048,0.0040274107283633995,2
layers.3.input_layernorm.weight,3,norm,2048,0.006073771562607373,2
layers.10.self_attn.k_proj.bias,10,attention,256,0.008226485068796216,2
layers.23.self_attn.q_proj.bias,23,attention,2048,0.0017883420469179117,2
layers.35.input_layernorm.weight,35,norm,2048,0.00462837357775737,2
layers.5.self_attn.q_proj.bias,5,attention,2048,0.0016170247002259197,2
layers.5.mlp.gate_proj.weight,5,ffn,22544384,0.14157562492690418,2
layers.11.self_attn.v_proj.bias,11,attention,256,0.02094123920259771,2
layers.4.self_attn.v_proj.weight,4,attention,524288,0.1594413762300236,2
layers.2.mlp.down_proj.weight,2,ffn,22544384,0.14536601472330002,2
layers.21.self_attn.v_proj.weight,21,attention,524288,0.14153372978925965,2
layers.26.input_layernorm.weight,26,norm,2048,0.005299847124617156,2
layers.17.self_attn.o_proj.weight,17,attention,4194304,0.14646334415418535,2
layers.2.mlp.up_proj.weight,2,ffn,22544384,0.12207992359169467,2
layers.30.self_attn.q_proj.bias,30,attention,2048,0.00222406859834971,2
layers.3.self_attn.q_proj.weight,3,attention,4194304,0.14403447911409278,2
layers.9.self_attn.k_proj.bias,9,attention,256,0.009676768834183202,2
layers.4.input_layernorm.weight,4,norm,2048,0.00771481765077903,2
layers.28.post_attention_layernorm.weight,28,attention,2048,0.005909997822677097,2
layers.2.self_attn.v_proj.bias,2,attention,256,0.026926748998160912,2
layers.12.self_attn.k_proj.bias,12,attention,256,0.007853641137126964,2
layers.31.mlp.up_proj.weight,31,ffn,22544384,0.16197919098870747,2
layers.11.self_attn.v_proj.weight,11,attention,524288,0.13758371872854755,2
layers.14.self_attn.v_proj.weight,14,attention,524288,0.13451523965671436,2
layers.32.self_attn.q_proj.weight,32,attention,4194304,0.207051304616818,2
layers.27.self_attn.q_proj.bias,27,attention,2048,0.0006397324238515443,2
layers.33.self_attn.v_proj.bias,33,attention,256,0.00886234445122702,2
layers.3.self_attn.o_proj.weight,3,attention,4194304,0.17766498376384937,2
layers.3.mlp.gate_proj.weight,3,ffn,22544384,0.15648636784460743,2
layers.31.self_attn.o_proj.weight,31,attention,4194304,0.1599488071775823,2
layers.0.self_attn.q_proj.bias,0,attention,2048,0.004236556046443204,2
layers.9.self_attn.v_proj.bias,9,attention,256,0.02710499963236398,2
layers.1.mlp.down_proj.weight,1,ffn,22544384,0.10851981666967811,2
layers.25.self_attn.k_proj.bias,25,attention,256,0.010058231362629485,2
layers.7.self_attn.q_proj.weight,7,attention,4194304,0.17274914814243217,2
layers.9.mlp.down_proj.weight,9,ffn,22544384,0.15591546509670087,2
layers.19.self_attn.k_proj.bias,19,attention,256,0.005758080280732535,2
layers.16.self_attn.q_proj.bias,16,attention,2048,0.002517410331562327,2
layers.13.self_attn.v_proj.bias,13,attention,256,0.024257277665073376,2
layers.1.self_attn.k_proj.bias,1,attention,256,0.0028328830855394956,2
layers.29.self_attn.q_proj.bias,29,attention,2048,0.002384011082344969,2
layers.26.self_attn.q_proj.bias,26,attention,2048,0.0020387060057698732,2
layers.35.mlp.down_proj.weight,35,ffn,22544384,0.13199248434310706,2
layers.20.mlp.down_proj.weight,20,ffn,22544384,0.1697387818985411,2
layers.17.self_attn.k_proj.bias,17,attention,256,0.014094469529991903,2
layers.26.self_attn.k_proj.weight,26,attention,524288,0.16677375345279108,2
layers.35.self_attn.k_proj.weight,35,attention,524288,0.2241977498598413,2
layers.4.mlp.down_proj.weight,4,ffn,22544384,0.14002243267401468,2
layers.10.mlp.down_proj.weight,10,ffn,22544384,0.15496502312173094,2
layers.19.self_attn.q_proj.bias,19,attention,2048,0.0019209298111150844,2
layers.19.self_attn.o_proj.weight,19,attention,4194304,0.1514983472621622,2
layers.26.self_attn.k_proj.bias,26,attention,256,0.010947238596572331,2
layers.16.mlp.down_proj.weight,16,ffn,22544384,0.16485721142443074,2
layers.5.self_attn.o_proj.weight,5,attention,4194304,0.17209072594702438,2
layers.25.input_layernorm.weight,25,norm,2048,0.005547878708206263,2
layers.33.mlp.gate_proj.weight,33,ffn,22544384,0.19940246021419955,2
layers.15.mlp.up_proj.weight,15,ffn,22544384,0.1486889081282715,2
layers.22.mlp.up_proj.weight,22,ffn,22544384,0.1747327779197283,2
layers.13.input_layernorm.weight,13,norm,2048,0.009091106861025383,2
layers.18.input_layernorm.weight,18,norm,2048,0.004731049676711835,2
layers.12.self_attn.k_proj.weight,12,attention,524288,0.14673140052530717,2
layers.34.mlp.down_proj.weight,34,ffn,22544384,0.15374764191713836,2
layers.8.self_attn.v_proj.bias,8,attention,256,0.035063022273687385,2
layers.16.self_attn.k_proj.weight,16,attention,524288,0.13170204299899926,2
layers.21.mlp.gate_proj.weight,21,ffn,22544384,0.19739083346758868,2
