param_name,layer_num,component,param_count,relative_l2_diff,model_index
layers.30.self_attn.o_proj.weight,30,attention,4194304,0.15480928204681244,1
layers.8.input_layernorm.weight,8,norm,2048,0.005824474173509936,1
layers.30.post_attention_layernorm.weight,30,attention,2048,0.005128222785309885,1
layers.23.mlp.up_proj.weight,23,ffn,22544384,0.16777870575684187,1
layers.14.mlp.down_proj.weight,14,ffn,22544384,0.14242265759965705,1
layers.23.self_attn.v_proj.weight,23,attention,524288,0.1559611588266883,1
layers.34.input_layernorm.weight,34,norm,2048,0.004051558268724322,1
layers.14.post_attention_layernorm.weight,14,attention,2048,0.008382289991272825,1
layers.34.self_attn.k_proj.weight,34,attention,524288,0.20821109399498994,1
layers.31.input_layernorm.weight,31,norm,2048,0.00667819421594984,1
layers.11.mlp.up_proj.weight,11,ffn,22544384,0.13650623555102384,1
layers.24.self_attn.v_proj.weight,24,attention,524288,0.13410263543842543,1
layers.20.input_layernorm.weight,20,norm,2048,0.0036898528310219986,1
layers.0.self_attn.o_proj.weight,0,attention,4194304,0.14156334852824598,1
layers.12.mlp.down_proj.weight,12,ffn,22544384,0.13794830234992075,1
layers.9.mlp.up_proj.weight,9,ffn,22544384,0.14159804673502074,1
layers.0.mlp.up_proj.weight,0,ffn,22544384,0.15546089358172432,1
layers.4.self_attn.q_proj.bias,4,attention,2048,0.0018748944324558036,1
layers.16.self_attn.v_proj.weight,16,attention,524288,0.13457096079496775,1
layers.13.post_attention_layernorm.weight,13,attention,2048,0.009038791256090932,1
layers.10.self_attn.k_proj.weight,10,attention,524288,0.13836069175977864,1
layers.27.self_attn.v_proj.bias,27,attention,256,0.019807958182627504,1
norm.weight,-1,norm,2048,0.0016861272244367172,1
layers.6.mlp.down_proj.weight,6,ffn,22544384,0.1302343514533345,1
layers.14.mlp.gate_proj.weight,14,ffn,22544384,0.16400353676960983,1
layers.8.self_attn.k_proj.bias,8,attention,256,0.011415817809733116,1
layers.30.self_attn.v_proj.bias,30,attention,256,0.0247767463203618,1
layers.19.input_layernorm.weight,19,norm,2048,0.004449133749764083,1
layers.31.self_attn.k_proj.bias,31,attention,256,0.009224985063786557,1
layers.4.self_attn.k_proj.bias,4,attention,256,0.008207733204378613,1
layers.5.post_attention_layernorm.weight,5,attention,2048,0.004280649878552032,1
layers.25.self_attn.o_proj.weight,25,attention,4194304,0.15727874406641548,1
layers.32.input_layernorm.weight,32,norm,2048,0.004884738167862913,1
layers.15.self_attn.q_proj.weight,15,attention,4194304,0.15066736486566376,1
layers.3.self_attn.k_proj.bias,3,attention,256,0.006986653594131129,1
layers.30.mlp.gate_proj.weight,30,ffn,22544384,0.19100043153326354,1
layers.30.input_layernorm.weight,30,norm,2048,0.008145318085949704,1
layers.31.post_attention_layernorm.weight,31,attention,2048,0.004292707450745418,1
layers.17.input_layernorm.weight,17,norm,2048,0.00616786668178642,1
layers.3.self_attn.v_proj.weight,3,attention,524288,0.19793401859883525,1
layers.17.self_attn.q_proj.weight,17,attention,4194304,0.168191947018864,1
layers.20.self_attn.q_proj.weight,20,attention,4194304,0.17632300315050126,1
layers.17.self_attn.q_proj.bias,17,attention,2048,0.0024423811583281527,1
layers.27.mlp.down_proj.weight,27,ffn,22544384,0.1646803682984071,1
layers.7.self_attn.k_proj.bias,7,attention,256,0.011092324426362205,1
layers.23.self_attn.o_proj.weight,23,attention,4194304,0.14982749385730454,1
layers.10.self_attn.q_proj.weight,10,attention,4194304,0.16228779095410317,1
layers.35.self_attn.v_proj.bias,35,attention,256,0.0012356430969136798,1
layers.4.self_attn.q_proj.weight,4,attention,4194304,0.13419090657944346,1
layers.16.input_layernorm.weight,16,norm,2048,0.005207415377364724,1
layers.33.self_attn.k_proj.weight,33,attention,524288,0.22627163227515654,1
layers.27.self_attn.v_proj.weight,27,attention,524288,0.13675116302303578,1
layers.0.self_attn.v_proj.weight,0,attention,524288,0.1426311627722041,1
layers.14.self_attn.v_proj.bias,14,attention,256,0.026360237885129686,1
layers.25.self_attn.k_proj.weight,25,attention,524288,0.19085077961645738,1
layers.8.mlp.gate_proj.weight,8,ffn,22544384,0.1352436814838736,1
layers.15.self_attn.k_proj.weight,15,attention,524288,0.12634749335137363,1
layers.2.input_layernorm.weight,2,norm,2048,0.00899891662851454,1
layers.27.self_attn.k_proj.bias,27,attention,256,0.002509479793209965,1
layers.0.self_attn.k_proj.weight,0,attention,524288,0.06221591095055999,1
layers.30.mlp.up_proj.weight,30,ffn,22544384,0.15834272017448905,1
layers.22.self_attn.q_proj.weight,22,attention,4194304,0.1781458493866644,1
layers.24.self_attn.k_proj.weight,24,attention,524288,0.15312975996905862,1
layers.27.self_attn.k_proj.weight,27,attention,524288,0.18383086001115084,1
layers.32.self_attn.q_proj.bias,32,attention,2048,0.0021714911979850045,1
layers.0.mlp.gate_proj.weight,0,ffn,22544384,0.1391083601399583,1
layers.17.post_attention_layernorm.weight,17,attention,2048,0.007977510953752315,1
layers.13.self_attn.q_proj.bias,13,attention,2048,0.0014754137997494273,1
layers.17.mlp.down_proj.weight,17,ffn,22544384,0.1620298784561824,1
layers.32.self_attn.v_proj.bias,32,attention,256,0.0038927459620303065,1
layers.1.self_attn.q_proj.bias,1,attention,2048,0.005087904557023171,1
layers.29.mlp.gate_proj.weight,29,ffn,22544384,0.19077159378067515,1
layers.12.input_layernorm.weight,12,norm,2048,0.008315562186787067,1
layers.3.mlp.up_proj.weight,3,ffn,22544384,0.128715011662815,1
layers.17.self_attn.v_proj.bias,17,attention,256,0.02722923254916039,1
layers.19.self_attn.v_proj.bias,19,attention,256,0.04653764384267255,1
layers.11.post_attention_layernorm.weight,11,attention,2048,0.007745262419057776,1
layers.8.self_attn.q_proj.weight,8,attention,4194304,0.1618866394496254,1
layers.35.self_attn.q_proj.weight,35,attention,4194304,0.2059300606506572,1
layers.32.self_attn.v_proj.weight,32,attention,524288,0.12818784950938167,1
layers.4.mlp.gate_proj.weight,4,ffn,22544384,0.13940307792850282,1
layers.18.self_attn.v_proj.weight,18,attention,524288,0.1335739570756099,1
layers.25.self_attn.q_proj.bias,25,attention,2048,0.002303851190556756,1
layers.21.self_attn.q_proj.bias,21,attention,2048,0.002880247050341985,1
layers.20.mlp.gate_proj.weight,20,ffn,22544384,0.1887329536644033,1
layers.33.mlp.down_proj.weight,33,ffn,22544384,0.15160398329416855,1
layers.13.mlp.gate_proj.weight,13,ffn,22544384,0.15786239486962259,1
layers.29.mlp.down_proj.weight,29,ffn,22544384,0.16460515731554395,1
layers.12.mlp.gate_proj.weight,12,ffn,22544384,0.14895753744724177,1
layers.21.mlp.down_proj.weight,21,ffn,22544384,0.16846066344736826,1
layers.25.post_attention_layernorm.weight,25,attention,2048,0.006988062991218188,1
layers.26.mlp.up_proj.weight,26,ffn,22544384,0.16266441167412587,1
layers.6.mlp.up_proj.weight,6,ffn,22544384,0.12596700970346408,1
layers.3.self_attn.v_proj.bias,3,attention,256,0.03132970735545875,1
layers.27.self_attn.o_proj.weight,27,attention,4194304,0.14318548413611498,1
layers.33.self_attn.o_proj.weight,33,attention,4194304,0.1101060764169843,1
layers.12.self_attn.v_proj.bias,12,attention,256,0.0132736968751956,1
layers.28.mlp.down_proj.weight,28,ffn,22544384,0.16511202152446533,1
layers.32.post_attention_layernorm.weight,32,attention,2048,0.005851286129468058,1
layers.1.input_layernorm.weight,1,norm,2048,0.014315597182420437,1
layers.10.self_attn.v_proj.bias,10,attention,256,0.02547878546787972,1
layers.25.mlp.up_proj.weight,25,ffn,22544384,0.16741229949330788,1
layers.22.mlp.gate_proj.weight,22,ffn,22544384,0.19127508226365214,1
layers.18.self_attn.k_proj.bias,18,attention,256,0.003074143722101634,1
layers.14.self_attn.q_proj.weight,14,attention,4194304,0.1535330216319604,1
layers.1.mlp.up_proj.weight,1,ffn,22544384,0.06150383091956834,1
layers.10.input_layernorm.weight,10,norm,2048,0.005954796095410613,1
layers.24.self_attn.o_proj.weight,24,attention,4194304,0.13894134918903397,1
layers.35.self_attn.v_proj.weight,35,attention,524288,0.11439869200643156,1
layers.13.self_attn.k_proj.bias,13,attention,256,0.007730988616682515,1
layers.12.self_attn.o_proj.weight,12,attention,4194304,0.12765565072993443,1
layers.35.self_attn.q_proj.bias,35,attention,2048,0.0024843266019739384,1
layers.32.self_attn.o_proj.weight,32,attention,4194304,0.13394141744978794,1
layers.18.self_attn.q_proj.bias,18,attention,2048,0.0022276697007376383,1
layers.7.input_layernorm.weight,7,norm,2048,0.005676988182915546,1
layers.19.mlp.gate_proj.weight,19,ffn,22544384,0.19086984002377527,1
layers.6.self_attn.q_proj.bias,6,attention,2048,0.0017610759632749398,1
layers.9.post_attention_layernorm.weight,9,attention,2048,0.004316309831532927,1
layers.25.mlp.down_proj.weight,25,ffn,22544384,0.17213660610139542,1
layers.8.self_attn.v_proj.weight,8,attention,524288,0.1417770019541901,1
layers.0.post_attention_layernorm.weight,0,attention,2048,0.014413932538819186,1
layers.32.mlp.gate_proj.weight,32,ffn,22544384,0.18932117983172764,1
layers.9.self_attn.q_proj.bias,9,attention,2048,0.0017659690778861555,1
layers.21.self_attn.q_proj.weight,21,attention,4194304,0.18131033686101367,1
layers.18.self_attn.k_proj.weight,18,attention,524288,0.14059285977904354,1
layers.31.self_attn.q_proj.weight,31,attention,4194304,0.18524349746822694,1
layers.34.self_attn.k_proj.bias,34,attention,256,0.0057813038617735915,1
layers.11.mlp.gate_proj.weight,11,ffn,22544384,0.1491910581217525,1
layers.15.self_attn.v_proj.bias,15,attention,256,0.028710387725883673,1
layers.29.self_attn.k_proj.bias,29,attention,256,0.0037482448046620475,1
layers.17.mlp.gate_proj.weight,17,ffn,22544384,0.17966565871067755,1
layers.29.self_attn.v_proj.weight,29,attention,524288,0.13430351285115366,1
layers.0.input_layernorm.weight,0,norm,2048,0.010815617265017287,1
layers.12.self_attn.q_proj.bias,12,attention,2048,0.002677506061761066,1
layers.25.self_attn.q_proj.weight,25,attention,4194304,0.19282064185579215,1
layers.22.self_attn.o_proj.weight,22,attention,4194304,0.12865674369424526,1
layers.19.self_attn.q_proj.weight,19,attention,4194304,0.16131851207298914,1
layers.24.self_attn.q_proj.weight,24,attention,4194304,0.17859641339422078,1
layers.26.self_attn.v_proj.weight,26,attention,524288,0.1293863225688953,1
layers.24.mlp.up_proj.weight,24,ffn,22544384,0.1691406259151407,1
layers.22.input_layernorm.weight,22,norm,2048,0.004137429030222968,1
layers.35.post_attention_layernorm.weight,35,attention,2048,0.0020732725290584187,1
layers.26.self_attn.q_proj.weight,26,attention,4194304,0.18557158875683666,1
layers.8.self_attn.q_proj.bias,8,attention,2048,0.0023240149337435787,1
layers.7.self_attn.q_proj.bias,7,attention,2048,0.002203690800262565,1
layers.29.input_layernorm.weight,29,norm,2048,0.006921506512942844,1
layers.29.self_attn.q_proj.weight,29,attention,4194304,0.19179166422154453,1
layers.5.self_attn.v_proj.weight,5,attention,524288,0.14483830339023643,1
layers.1.self_attn.q_proj.weight,1,attention,4194304,0.12270512654009824,1
layers.6.self_attn.v_proj.bias,6,attention,256,0.05699382875142701,1
layers.26.post_attention_layernorm.weight,26,attention,2048,0.0064893599334638384,1
layers.28.mlp.gate_proj.weight,28,ffn,22544384,0.19039889290255663,1
layers.22.self_attn.q_proj.bias,22,attention,2048,0.0025709209471773834,1
layers.29.self_attn.v_proj.bias,29,attention,256,0.025989613514560427,1
layers.16.mlp.up_proj.weight,16,ffn,22544384,0.1492255729393884,1
layers.7.mlp.down_proj.weight,7,ffn,22544384,0.13598181493938025,1
layers.14.mlp.up_proj.weight,14,ffn,22544384,0.1357313288552437,1
layers.23.mlp.gate_proj.weight,23,ffn,22544384,0.19567818484687166,1
layers.9.input_layernorm.weight,9,norm,2048,0.006123962713537628,1
layers.27.mlp.gate_proj.weight,27,ffn,22544384,0.19371313532229492,1
layers.20.self_attn.k_proj.weight,20,attention,524288,0.15131567926409686,1
layers.34.mlp.up_proj.weight,34,ffn,22544384,0.14445622102826103,1
layers.10.mlp.up_proj.weight,10,ffn,22544384,0.14115828340914227,1
layers.6.post_attention_layernorm.weight,6,attention,2048,0.004501803793516312,1
layers.18.post_attention_layernorm.weight,18,attention,2048,0.007315951726857202,1
layers.11.self_attn.o_proj.weight,11,attention,4194304,0.13440103641275564,1
layers.9.self_attn.o_proj.weight,9,attention,4194304,0.14998457214412647,1
layers.22.post_attention_layernorm.weight,22,attention,2048,0.00708919886511874,1
layers.8.mlp.up_proj.weight,8,ffn,22544384,0.1397914475586014,1
layers.6.self_attn.k_proj.bias,6,attention,256,0.010501720218169005,1
layers.1.post_attention_layernorm.weight,1,attention,2048,0.004730934512685556,1
layers.31.self_attn.v_proj.weight,31,attention,524288,0.1454653417768605,1
layers.31.mlp.down_proj.weight,31,ffn,22544384,0.1537261501418425,1
layers.15.post_attention_layernorm.weight,15,attention,2048,0.008015255667635602,1
layers.28.self_attn.k_proj.weight,28,attention,524288,0.18012379396043418,1
layers.2.mlp.gate_proj.weight,2,ffn,22544384,0.1443879925924527,1
layers.34.mlp.gate_proj.weight,34,ffn,22544384,0.18172352297600444,1
layers.16.self_attn.k_proj.bias,16,attention,256,0.007160175631930761,1
layers.21.self_attn.v_proj.bias,21,attention,256,0.05296818376655521,1
layers.35.self_attn.k_proj.bias,35,attention,256,0.004019145501745625,1
layers.28.self_attn.q_proj.weight,28,attention,4194304,0.19021173085112286,1
layers.34.self_attn.q_proj.weight,34,attention,4194304,0.21149458843484267,1
layers.33.mlp.up_proj.weight,33,ffn,22544384,0.15229330262416446,1
layers.16.self_attn.v_proj.bias,16,attention,256,0.03385572813302715,1
layers.17.mlp.up_proj.weight,17,ffn,22544384,0.1559488469751352,1
layers.19.self_attn.k_proj.weight,19,attention,524288,0.12242039010176377,1
layers.0.self_attn.q_proj.weight,0,attention,4194304,0.09509270825859603,1
layers.11.mlp.down_proj.weight,11,ffn,22544384,0.1408740386536105,1
layers.30.self_attn.v_proj.weight,30,attention,524288,0.13363435346661948,1
layers.6.input_layernorm.weight,6,norm,2048,0.007021563795630292,1
layers.32.mlp.up_proj.weight,32,ffn,22544384,0.15571515989916232,1
layers.28.self_attn.o_proj.weight,28,attention,4194304,0.14059022774406188,1
layers.1.self_attn.o_proj.weight,1,attention,4194304,0.16030681798244184,1
layers.7.self_attn.v_proj.bias,7,attention,256,0.0418081266722767,1
layers.33.post_attention_layernorm.weight,33,attention,2048,0.006063803470324444,1
layers.14.self_attn.o_proj.weight,14,attention,4194304,0.12888358694881363,1
layers.28.self_attn.v_proj.bias,28,attention,256,0.02947018325194594,1
layers.18.self_attn.q_proj.weight,18,attention,4194304,0.1695401510199128,1
layers.6.self_attn.q_proj.weight,6,attention,4194304,0.1430167950431315,1
layers.22.self_attn.v_proj.bias,22,attention,256,0.047097786611951645,1
layers.23.self_attn.k_proj.weight,23,attention,524288,0.13995964782794212,1
layers.20.self_attn.q_proj.bias,20,attention,2048,0.001961366092600635,1
layers.7.mlp.gate_proj.weight,7,ffn,22544384,0.14216491934792858,1
layers.30.self_attn.q_proj.weight,30,attention,4194304,0.19288294757869093,1
layers.9.self_attn.k_proj.weight,9,attention,524288,0.1165126706804457,1
layers.31.mlp.gate_proj.weight,31,ffn,22544384,0.19086116317125246,1
layers.11.self_attn.q_proj.bias,11,attention,2048,0.0021829615232435073,1
layers.13.mlp.down_proj.weight,13,ffn,22544384,0.14115047716452275,1
layers.32.self_attn.k_proj.weight,32,attention,524288,0.2084879152867632,1
layers.18.mlp.up_proj.weight,18,ffn,22544384,0.1577803033167159,1
layers.4.self_attn.k_proj.weight,4,attention,524288,0.09744665219103403,1
layers.30.mlp.down_proj.weight,30,ffn,22544384,0.16107977616332153,1
layers.25.self_attn.v_proj.bias,25,attention,256,0.040810894153001924,1
layers.7.post_attention_layernorm.weight,7,attention,2048,0.0043457048408875685,1
layers.2.self_attn.q_proj.bias,2,attention,2048,0.005872795818849831,1
layers.25.mlp.gate_proj.weight,25,ffn,22544384,0.19516500586738028,1
layers.26.mlp.gate_proj.weight,26,ffn,22544384,0.19627058388709082,1
layers.34.self_attn.v_proj.weight,34,attention,524288,0.11006448373691564,1
layers.14.input_layernorm.weight,14,norm,2048,0.008233722446270136,1
layers.21.self_attn.o_proj.weight,21,attention,4194304,0.13325857428651539,1
layers.7.self_attn.k_proj.weight,7,attention,524288,0.14004143503209582,1
layers.3.self_attn.k_proj.weight,3,attention,524288,0.0971347094893019,1
layers.18.self_attn.v_proj.bias,18,attention,256,0.03585435310723582,1
layers.35.self_attn.o_proj.weight,35,attention,4194304,0.136513689040658,1
layers.28.self_attn.v_proj.weight,28,attention,524288,0.1296179947843581,1
layers.20.self_attn.v_proj.bias,20,attention,256,0.025343822750436118,1
layers.2.self_attn.v_proj.weight,2,attention,524288,0.16975246858611948,1
layers.10.post_attention_layernorm.weight,10,attention,2048,0.004810749563506095,1
layers.4.mlp.up_proj.weight,4,ffn,22544384,0.13042183400217036,1
layers.23.self_attn.k_proj.bias,23,attention,256,0.0069136536264299345,1
layers.7.self_attn.v_proj.weight,7,attention,524288,0.14101033963768014,1
layers.8.self_attn.k_proj.weight,8,attention,524288,0.1350179220652098,1
layers.20.self_attn.v_proj.weight,20,attention,524288,0.13801111668777988,1
layers.6.mlp.gate_proj.weight,6,ffn,22544384,0.13729154702132434,1
layers.29.post_attention_layernorm.weight,29,attention,2048,0.005857584410587234,1
layers.13.self_attn.q_proj.weight,13,attention,4194304,0.14798484062937634,1
layers.15.self_attn.k_proj.bias,15,attention,256,0.008779220013755884,1
layers.19.post_attention_layernorm.weight,19,attention,2048,0.0076060037734677404,1
layers.17.self_attn.k_proj.weight,17,attention,524288,0.14289168655803655,1
layers.16.post_attention_layernorm.weight,16,attention,2048,0.007309909173392932,1
layers.5.input_layernorm.weight,5,norm,2048,0.005244551547375129,1
layers.5.self_attn.k_proj.weight,5,attention,524288,0.10696476941493697,1
layers.18.self_attn.o_proj.weight,18,attention,4194304,0.1374570776961519,1
layers.2.self_attn.k_proj.weight,2,attention,524288,0.09088343291365536,1
layers.16.self_attn.q_proj.weight,16,attention,4194304,0.15883482863741005,1
layers.28.self_attn.q_proj.bias,28,attention,2048,0.002189499314014355,1
layers.4.post_attention_layernorm.weight,4,attention,2048,0.004003397395147991,1
layers.11.input_layernorm.weight,11,norm,2048,0.007065172312858783,1
layers.13.self_attn.k_proj.weight,13,attention,524288,0.11528660886761072,1
layers.15.self_attn.q_proj.bias,15,attention,2048,0.0017630116743704023,1
layers.27.self_attn.q_proj.weight,27,attention,4194304,0.19238181572514496,1
layers.23.post_attention_layernorm.weight,23,attention,2048,0.007614729600692886,1
layers.24.self_attn.k_proj.bias,24,attention,256,0.010304116345233068,1
layers.14.self_attn.k_proj.bias,14,attention,256,0.0073724031830262994,1
layers.31.self_attn.q_proj.bias,31,attention,2048,0.0024379175473583916,1
layers.6.self_attn.v_proj.weight,6,attention,524288,0.14546524442801106,1
layers.33.self_attn.q_proj.weight,33,attention,4194304,0.20702587407774778,1
layers.1.self_attn.v_proj.bias,1,attention,256,0.0050693881652233465,1
layers.24.mlp.down_proj.weight,24,ffn,22544384,0.17528149407114837,1
layers.10.self_attn.o_proj.weight,10,attention,4194304,0.1443390451479519,1
layers.24.mlp.gate_proj.weight,24,ffn,22544384,0.19632552506989256,1
layers.24.post_attention_layernorm.weight,24,attention,2048,0.006761626396703695,1
layers.3.mlp.down_proj.weight,3,ffn,22544384,0.1295334205672033,1
layers.3.self_attn.q_proj.bias,3,attention,2048,0.001932075705891972,1
layers.12.post_attention_layernorm.weight,12,attention,2048,0.007641817891117193,1
layers.0.mlp.down_proj.weight,0,ffn,22544384,0.14720230461168674,1
layers.5.self_attn.k_proj.bias,5,attention,256,0.009877535517915571,1
layers.15.self_attn.v_proj.weight,15,attention,524288,0.13210099292794641,1
layers.12.self_attn.v_proj.weight,12,attention,524288,0.1301648991892752,1
layers.28.mlp.up_proj.weight,28,ffn,22544384,0.1625466440479703,1
layers.2.self_attn.q_proj.weight,2,attention,4194304,0.13949128051710394,1
layers.28.input_layernorm.weight,28,norm,2048,0.00533401157382628,1
layers.34.self_attn.v_proj.bias,34,attention,256,0.0024253718836020352,1
layers.13.mlp.up_proj.weight,13,ffn,22544384,0.13541574547818103,1
layers.11.self_attn.k_proj.weight,11,attention,524288,0.1479296190121226,1
layers.27.mlp.up_proj.weight,27,ffn,22544384,0.1618139147742085,1
layers.25.self_attn.v_proj.weight,25,attention,524288,0.13225277487236473,1
layers.20.self_attn.k_proj.bias,20,attention,256,0.0044288601090834365,1
layers.33.input_layernorm.weight,33,norm,2048,0.00395908846477603,1
layers.32.self_attn.k_proj.bias,32,attention,256,0.007018730539636901,1
layers.1.self_attn.k_proj.weight,1,attention,524288,0.07572182631840496,1
layers.34.post_attention_layernorm.weight,34,attention,2048,0.003284857714657681,1
layers.2.post_attention_layernorm.weight,2,attention,2048,0.003834181771296527,1
layers.3.input_layernorm.weight,3,norm,2048,0.005807321825715597,1
layers.10.self_attn.k_proj.bias,10,attention,256,0.007812952387648781,1
layers.23.self_attn.q_proj.bias,23,attention,2048,0.0017350245966906055,1
layers.35.input_layernorm.weight,35,norm,2048,0.004463954630063823,1
layers.5.self_attn.q_proj.bias,5,attention,2048,0.0015651459851603812,1
layers.5.mlp.gate_proj.weight,5,ffn,22544384,0.13471010635803876,1
layers.11.self_attn.v_proj.bias,11,attention,256,0.020208306487971783,1
layers.4.self_attn.v_proj.weight,4,attention,524288,0.15340337042541943,1
layers.2.mlp.down_proj.weight,2,ffn,22544384,0.14117001185158196,1
layers.21.self_attn.v_proj.weight,21,attention,524288,0.13671804390750805,1
layers.26.input_layernorm.weight,26,norm,2048,0.004918242292599008,1
layers.17.self_attn.o_proj.weight,17,attention,4194304,0.13989266397823158,1
layers.2.mlp.up_proj.weight,2,ffn,22544384,0.11905870943541472,1
layers.30.self_attn.q_proj.bias,30,attention,2048,0.0021572017227763605,1
layers.3.self_attn.q_proj.weight,3,attention,4194304,0.1370863588630143,1
layers.9.self_attn.k_proj.bias,9,attention,256,0.009294510928303345,1
layers.4.input_layernorm.weight,4,norm,2048,0.007475848506321722,1
layers.28.post_attention_layernorm.weight,28,attention,2048,0.005374528252289688,1
layers.2.self_attn.v_proj.bias,2,attention,256,0.02685940290200793,1
layers.12.self_attn.k_proj.bias,12,attention,256,0.007099270298513445,1
layers.31.mlp.up_proj.weight,31,ffn,22544384,0.15348461140422534,1
layers.11.self_attn.v_proj.weight,11,attention,524288,0.13253063371319784,1
layers.14.self_attn.v_proj.weight,14,attention,524288,0.1299977655602694,1
layers.32.self_attn.q_proj.weight,32,attention,4194304,0.1951680093225672,1
layers.27.self_attn.q_proj.bias,27,attention,2048,0.0006015906833603893,1
layers.33.self_attn.v_proj.bias,33,attention,256,0.007089147614190571,1
layers.3.self_attn.o_proj.weight,3,attention,4194304,0.16960911494282088,1
layers.3.mlp.gate_proj.weight,3,ffn,22544384,0.14972747902642966,1
layers.31.self_attn.o_proj.weight,31,attention,4194304,0.15208894933607833,1
layers.0.self_attn.q_proj.bias,0,attention,2048,0.004012190287361606,1
layers.9.self_attn.v_proj.bias,9,attention,256,0.0262059656197463,1
layers.1.mlp.down_proj.weight,1,ffn,22544384,0.10417231408281893,1
layers.25.self_attn.k_proj.bias,25,attention,256,0.008268010740427444,1
layers.7.self_attn.q_proj.weight,7,attention,4194304,0.16399062806101106,1
layers.9.mlp.down_proj.weight,9,ffn,22544384,0.14858310100978947,1
layers.19.self_attn.k_proj.bias,19,attention,256,0.005464398459962373,1
layers.16.self_attn.q_proj.bias,16,attention,2048,0.0024152159731444345,1
layers.13.self_attn.v_proj.bias,13,attention,256,0.022200647799563898,1
layers.1.self_attn.k_proj.bias,1,attention,256,0.002666966378087503,1
layers.29.self_attn.q_proj.bias,29,attention,2048,0.0022854343946624106,1
layers.26.self_attn.q_proj.bias,26,attention,2048,0.00196185679014542,1
layers.35.mlp.down_proj.weight,35,ffn,22544384,0.1240786916323583,1
layers.20.mlp.down_proj.weight,20,ffn,22544384,0.1610345078783915,1
layers.17.self_attn.k_proj.bias,17,attention,256,0.013015861135737742,1
layers.26.self_attn.k_proj.weight,26,attention,524288,0.16002451555872615,1
layers.35.self_attn.k_proj.weight,35,attention,524288,0.21350812046188225,1
layers.4.mlp.down_proj.weight,4,ffn,22544384,0.13364363647236835,1
layers.10.mlp.down_proj.weight,10,ffn,22544384,0.1476741201493195,1
layers.19.self_attn.q_proj.bias,19,attention,2048,0.0018571517821769224,1
layers.19.self_attn.o_proj.weight,19,attention,4194304,0.14481042349273046,1
layers.26.self_attn.k_proj.bias,26,attention,256,0.010427729605019951,1
layers.16.mlp.down_proj.weight,16,ffn,22544384,0.15667983531139232,1
layers.5.self_attn.o_proj.weight,5,attention,4194304,0.16390351969747458,1
layers.25.input_layernorm.weight,25,norm,2048,0.005133232640286315,1
layers.33.mlp.gate_proj.weight,33,ffn,22544384,0.18877288033900283,1
layers.15.mlp.up_proj.weight,15,ffn,22544384,0.14171959213886212,1
layers.22.mlp.up_proj.weight,22,ffn,22544384,0.1659294850452635,1
layers.13.input_layernorm.weight,13,norm,2048,0.009154624454028341,1
layers.18.input_layernorm.weight,18,norm,2048,0.00450584426255369,1
layers.12.self_attn.k_proj.weight,12,attention,524288,0.14063353801155873,1
layers.34.mlp.down_proj.weight,34,ffn,22544384,0.14490842977696444,1
layers.8.self_attn.v_proj.bias,8,attention,256,0.033715448556170056,1
layers.16.self_attn.k_proj.weight,16,attention,524288,0.12655088462080577,1
layers.21.mlp.gate_proj.weight,21,ffn,22544384,0.18727873187368937,1
