param_name,layer_num,component,param_count,relative_l2_diff,model_index
layers.17.self_attn.v_proj.weight,17,attention,524288,0.0016823271706071653,8
layers.15.input_layernorm.weight,15,norm,2048,0.0,8
layers.1.mlp.down_proj.weight,1,ffn,22544384,0.001137337516639352,8
layers.32.self_attn.v_proj.bias,32,attention,256,2.7231139220132168e-05,8
layers.24.mlp.down_proj.weight,24,ffn,22544384,0.0016083668543620628,8
layers.5.self_attn.q_proj.bias,5,attention,2048,6.588597725668779e-06,8
layers.1.self_attn.q_proj.weight,1,attention,4194304,0.0009583657910709688,8
layers.12.mlp.up_proj.weight,12,ffn,22544384,0.0014467839783799136,8
layers.26.self_attn.k_proj.bias,26,attention,256,2.1488420908769893e-05,8
layers.34.mlp.up_proj.weight,34,ffn,22544384,0.0012738570422700635,8
layers.25.self_attn.k_proj.bias,25,attention,256,1.371276645594512e-05,8
layers.29.self_attn.o_proj.weight,29,attention,4194304,0.0015709055532058095,8
layers.24.post_attention_layernorm.weight,24,attention,2048,5.313484336881163e-07,8
layers.31.self_attn.k_proj.bias,31,attention,256,8.311457990224342e-06,8
layers.29.self_attn.q_proj.bias,29,attention,2048,8.690188719908148e-06,8
layers.18.mlp.up_proj.weight,18,ffn,22544384,0.0015323310332131391,8
layers.11.self_attn.q_proj.weight,11,attention,4194304,0.001356378240221667,8
layers.13.self_attn.q_proj.bias,13,attention,2048,8.273041852356284e-06,8
layers.17.self_attn.q_proj.bias,17,attention,2048,8.634544366448193e-06,8
layers.17.mlp.gate_proj.weight,17,ffn,22544384,0.0015438513054649168,8
layers.24.input_layernorm.weight,24,norm,2048,0.0,8
layers.19.self_attn.k_proj.weight,19,attention,524288,0.0013141292964554483,8
layers.33.self_attn.k_proj.weight,33,attention,524288,0.0024845037889067436,8
layers.6.post_attention_layernorm.weight,6,attention,2048,9.765823369918527e-07,8
layers.35.self_attn.v_proj.weight,35,attention,524288,0.0009837799487623243,8
layers.13.self_attn.q_proj.weight,13,attention,4194304,0.0013434801553458937,8
layers.13.mlp.down_proj.weight,13,ffn,22544384,0.0014218728777322083,8
layers.1.mlp.gate_proj.weight,1,ffn,22544384,0.0007792211468197967,8
layers.25.self_attn.o_proj.weight,25,attention,4194304,0.0016110920837006174,8
layers.26.mlp.gate_proj.weight,26,ffn,22544384,0.0016522715305309552,8
layers.11.input_layernorm.weight,11,norm,2048,1.7240086333110244e-06,8
layers.14.self_attn.q_proj.weight,14,attention,4194304,0.0013134763611120628,8
layers.19.post_attention_layernorm.weight,19,attention,2048,7.694460055714236e-09,8
layers.12.self_attn.v_proj.bias,12,attention,256,6.055383292089529e-05,8
layers.15.post_attention_layernorm.weight,15,attention,2048,2.7803175535874156e-06,8
layers.28.self_attn.q_proj.weight,28,attention,4194304,0.0016698226007537008,8
layers.7.self_attn.q_proj.weight,7,attention,4194304,0.0013054696236363714,8
layers.16.input_layernorm.weight,16,norm,2048,2.092479527181782e-06,8
layers.34.self_attn.v_proj.weight,34,attention,524288,0.0009110890364844974,8
layers.18.post_attention_layernorm.weight,18,attention,2048,6.439338330050026e-07,8
layers.26.self_attn.k_proj.weight,26,attention,524288,0.001708443016308161,8
layers.34.self_attn.o_proj.weight,34,attention,4194304,0.001335313930338775,8
layers.23.self_attn.o_proj.weight,23,attention,4194304,0.0017745704946135299,8
layers.14.self_attn.o_proj.weight,14,attention,4194304,0.001556490319528815,8
layers.33.mlp.down_proj.weight,33,ffn,22544384,0.0012847626573574617,8
layers.6.self_attn.q_proj.bias,6,attention,2048,6.177271240132943e-06,8
layers.30.self_attn.o_proj.weight,30,attention,4194304,0.001487154424676636,8
layers.2.self_attn.v_proj.bias,2,attention,256,0.0012321513259221425,8
layers.22.self_attn.k_proj.bias,22,attention,256,1.3902211363929251e-05,8
layers.0.mlp.gate_proj.weight,0,ffn,22544384,0.0011626206489470966,8
layers.35.mlp.down_proj.weight,35,ffn,22544384,0.0013412766211451166,8
layers.25.input_layernorm.weight,25,norm,2048,1.5050366620020292e-07,8
layers.24.self_attn.v_proj.weight,24,attention,524288,0.0015281998696597965,8
layers.19.mlp.up_proj.weight,19,ffn,22544384,0.0015425246223735177,8
layers.14.self_attn.v_proj.weight,14,attention,524288,0.0015156689339010565,8
layers.34.mlp.gate_proj.weight,34,ffn,22544384,0.00152666867006456,8
layers.22.input_layernorm.weight,22,norm,2048,2.889748811282228e-07,8
layers.5.self_attn.k_proj.bias,5,attention,256,3.2039114304079015e-05,8
layers.32.post_attention_layernorm.weight,32,attention,2048,1.5727983455252113e-06,8
layers.34.self_attn.k_proj.weight,34,attention,524288,0.0022071182030250955,8
layers.4.self_attn.q_proj.weight,4,attention,4194304,0.0011686658054706456,8
layers.3.input_layernorm.weight,3,norm,2048,4.3099624602727895e-06,8
layers.5.input_layernorm.weight,5,norm,2048,5.054649528891691e-06,8
layers.29.self_attn.k_proj.weight,29,attention,524288,0.0018543729046416751,8
layers.13.input_layernorm.weight,13,norm,2048,0.0,8
layers.22.mlp.up_proj.weight,22,ffn,22544384,0.0015592981402427174,8
layers.11.mlp.up_proj.weight,11,ffn,22544384,0.0014391281999369418,8
layers.2.self_attn.v_proj.weight,2,attention,524288,0.001723724456026659,8
layers.5.self_attn.v_proj.weight,5,attention,524288,0.0014456796493880673,8
layers.25.self_attn.q_proj.weight,25,attention,4194304,0.0016935045380711538,8
layers.26.self_attn.q_proj.bias,26,attention,2048,8.597467898047387e-06,8
layers.33.self_attn.q_proj.weight,33,attention,4194304,0.0017888855540924543,8
layers.8.post_attention_layernorm.weight,8,attention,2048,9.282567763052155e-07,8
layers.10.post_attention_layernorm.weight,10,attention,2048,1.475173894774299e-06,8
layers.13.mlp.gate_proj.weight,13,ffn,22544384,0.0013783734793249073,8
layers.33.mlp.up_proj.weight,33,ffn,22544384,0.0012841881758715533,8
layers.24.mlp.up_proj.weight,24,ffn,22544384,0.001559653958635386,8
layers.17.self_attn.v_proj.bias,17,attention,256,0.0002484698147422005,8
layers.27.self_attn.q_proj.weight,27,attention,4194304,0.0016921225514189087,8
layers.13.self_attn.k_proj.weight,13,attention,524288,0.0010747191253119577,8
layers.35.mlp.gate_proj.weight,35,ffn,22544384,0.0014134918912478947,8
layers.27.self_attn.v_proj.weight,27,attention,524288,0.0014412302269190536,8
layers.11.self_attn.q_proj.bias,11,attention,2048,4.524382431160949e-06,8
layers.19.self_attn.q_proj.bias,19,attention,2048,1.0743917236693913e-05,8
layers.26.self_attn.v_proj.weight,26,attention,524288,0.0014083746122483924,8
layers.6.self_attn.v_proj.bias,6,attention,256,0.0008931151148278136,8
layers.4.self_attn.q_proj.bias,4,attention,2048,6.42040503368616e-06,8
layers.6.input_layernorm.weight,6,norm,2048,5.616005904759117e-06,8
layers.15.mlp.gate_proj.weight,15,ffn,22544384,0.0014911054247437104,8
layers.32.self_attn.q_proj.bias,32,attention,2048,1.097835366127697e-05,8
layers.7.self_attn.v_proj.bias,7,attention,256,0.0006824568812437833,8
layers.7.self_attn.v_proj.weight,7,attention,524288,0.00131400136357858,8
layers.25.self_attn.v_proj.bias,25,attention,256,0.00034469680663928013,8
layers.11.self_attn.v_proj.bias,11,attention,256,0.00022275028869833671,8
layers.16.self_attn.q_proj.weight,16,attention,4194304,0.0014011415197136045,8
layers.4.mlp.gate_proj.weight,4,ffn,22544384,0.0012109990711857488,8
layers.31.mlp.gate_proj.weight,31,ffn,22544384,0.001575465720559629,8
layers.7.post_attention_layernorm.weight,7,attention,2048,6.806323374187144e-07,8
layers.6.self_attn.o_proj.weight,6,attention,4194304,0.0014443845868003953,8
layers.13.mlp.up_proj.weight,13,ffn,22544384,0.0013790676084417292,8
layers.22.post_attention_layernorm.weight,22,attention,2048,1.855139526261631e-06,8
layers.3.mlp.gate_proj.weight,3,ffn,22544384,0.0012668578280003529,8
layers.21.mlp.down_proj.weight,21,ffn,22544384,0.0016098599292496086,8
layers.16.mlp.gate_proj.weight,16,ffn,22544384,0.0014740501800447634,8
layers.25.mlp.gate_proj.weight,25,ffn,22544384,0.001641259922413973,8
layers.33.self_attn.o_proj.weight,33,attention,4194304,0.0011920153881534643,8
layers.23.mlp.down_proj.weight,23,ffn,22544384,0.0016063981325785217,8
layers.10.mlp.down_proj.weight,10,ffn,22544384,0.0014920430373639437,8
layers.18.self_attn.v_proj.weight,18,attention,524288,0.00155899152309245,8
layers.14.mlp.up_proj.weight,14,ffn,22544384,0.0014160996529521323,8
layers.22.mlp.down_proj.weight,22,ffn,22544384,0.0016149448149697875,8
layers.8.self_attn.v_proj.weight,8,attention,524288,0.001331865982284234,8
layers.22.self_attn.q_proj.weight,22,attention,4194304,0.0016299878016758072,8
layers.5.mlp.gate_proj.weight,5,ffn,22544384,0.0011508528884203897,8
layers.32.mlp.gate_proj.weight,32,ffn,22544384,0.0015499934030500247,8
layers.12.self_attn.v_proj.weight,12,attention,524288,0.0013441015570781836,8
layers.17.mlp.down_proj.weight,17,ffn,22544384,0.0015554854345256935,8
layers.13.self_attn.v_proj.weight,13,attention,524288,0.0018108323697569478,8
layers.12.self_attn.k_proj.bias,12,attention,256,1.1234667377276885e-05,8
layers.13.self_attn.k_proj.bias,13,attention,256,1.9839208373010755e-05,8
layers.33.self_attn.v_proj.bias,33,attention,256,2.753730699408202e-05,8
layers.14.self_attn.v_proj.bias,14,attention,256,0.00033944415008562795,8
layers.1.mlp.up_proj.weight,1,ffn,22544384,0.0005016822508889961,8
layers.20.mlp.up_proj.weight,20,ffn,22544384,0.0015205078694222123,8
layers.20.mlp.down_proj.weight,20,ffn,22544384,0.001568491507390396,8
layers.1.self_attn.k_proj.bias,1,attention,256,9.809928161416762e-07,8
layers.20.self_attn.q_proj.weight,20,attention,4194304,0.0016442089460183167,8
layers.32.self_attn.k_proj.weight,32,attention,524288,0.0022662046812814514,8
layers.35.self_attn.o_proj.weight,35,attention,4194304,0.001304927694869458,8
layers.30.input_layernorm.weight,30,norm,2048,0.0,8
layers.18.self_attn.k_proj.weight,18,attention,524288,0.0013804381954845056,8
layers.27.self_attn.v_proj.bias,27,attention,256,0.0001441011733432444,8
layers.10.self_attn.o_proj.weight,10,attention,4194304,0.0014051116614520861,8
layers.22.self_attn.v_proj.weight,22,attention,524288,0.0015651301370464832,8
layers.24.self_attn.k_proj.weight,24,attention,524288,0.0015371550142801644,8
layers.11.self_attn.o_proj.weight,11,attention,4194304,0.001388009997940927,8
layers.35.self_attn.k_proj.bias,35,attention,256,0.0,8
layers.25.self_attn.v_proj.weight,25,attention,524288,0.0014982625817810057,8
layers.25.self_attn.k_proj.weight,25,attention,524288,0.0020642995757991878,8
layers.11.self_attn.k_proj.bias,11,attention,256,2.43273562283267e-05,8
layers.6.self_attn.k_proj.bias,6,attention,256,1.8870708353021127e-05,8
layers.12.self_attn.k_proj.weight,12,attention,524288,0.0012222015807497875,8
layers.29.self_attn.v_proj.bias,29,attention,256,0.0001899360409424096,8
layers.28.self_attn.v_proj.bias,28,attention,256,0.00031778546791889244,8
layers.6.self_attn.v_proj.weight,6,attention,524288,0.001563832771360615,8
layers.19.self_attn.v_proj.bias,19,attention,256,0.000395260840787912,8
layers.28.self_attn.v_proj.weight,28,attention,524288,0.0013122391155367325,8
layers.18.input_layernorm.weight,18,norm,2048,7.090717575425922e-07,8
layers.29.self_attn.k_proj.bias,29,attention,256,5.345449655310819e-06,8
layers.9.self_attn.k_proj.weight,9,attention,524288,0.0010036242315263988,8
layers.20.post_attention_layernorm.weight,20,attention,2048,3.387511773848694e-07,8
layers.2.post_attention_layernorm.weight,2,attention,2048,9.225919415301954e-07,8
layers.3.mlp.up_proj.weight,3,ffn,22544384,0.001081739222056547,8
layers.35.post_attention_layernorm.weight,35,attention,2048,3.997649781169671e-07,8
layers.22.self_attn.v_proj.bias,22,attention,256,0.0004404821802092936,8
layers.30.mlp.up_proj.weight,30,ffn,22544384,0.0013922150157334317,8
layers.3.self_attn.k_proj.bias,3,attention,256,1.576641206701066e-05,8
layers.34.self_attn.q_proj.bias,34,attention,2048,8.128243893721361e-06,8
layers.25.mlp.up_proj.weight,25,ffn,22544384,0.0015376815003562614,8
layers.20.self_attn.v_proj.bias,20,attention,256,0.0002522285137072096,8
layers.19.self_attn.v_proj.weight,19,attention,524288,0.0019001037725768037,8
layers.15.self_attn.k_proj.bias,15,attention,256,2.7161301579072438e-05,8
layers.16.self_attn.k_proj.weight,16,attention,524288,0.0012591112812651633,8
layers.12.input_layernorm.weight,12,norm,2048,1.927927069987864e-06,8
layers.17.self_attn.o_proj.weight,17,attention,4194304,0.0016383604229212934,8
layers.20.self_attn.o_proj.weight,20,attention,4194304,0.0015874804963302343,8
layers.21.self_attn.q_proj.bias,21,attention,2048,9.130368150101573e-06,8
layers.29.self_attn.q_proj.weight,29,attention,4194304,0.001694442322964288,8
layers.18.self_attn.q_proj.weight,18,attention,4194304,0.0014958063123097184,8
layers.29.self_attn.v_proj.weight,29,attention,524288,0.0012773763653255526,8
layers.12.mlp.gate_proj.weight,12,ffn,22544384,0.0011852751702642033,8
layers.29.mlp.up_proj.weight,29,ffn,22544384,0.0014273021955862567,8
layers.31.mlp.up_proj.weight,31,ffn,22544384,0.001336964543806924,8
layers.14.input_layernorm.weight,14,norm,2048,2.0228167400345213e-06,8
layers.11.mlp.gate_proj.weight,11,ffn,22544384,0.0012085456728921362,8
layers.32.self_attn.q_proj.weight,32,attention,4194304,0.0016327291255022283,8
layers.34.post_attention_layernorm.weight,34,attention,2048,7.636155586922506e-07,8
layers.14.self_attn.k_proj.weight,14,attention,524288,0.0012136972705913537,8
layers.1.post_attention_layernorm.weight,1,attention,2048,1.303250217705946e-06,8
layers.3.self_attn.v_proj.bias,3,attention,256,0.0006856340732700774,8
layers.0.self_attn.v_proj.bias,0,attention,256,0.00015087323416034773,8
layers.23.mlp.gate_proj.weight,23,ffn,22544384,0.0016554427743457958,8
layers.31.post_attention_layernorm.weight,31,attention,2048,4.3007214269989366e-07,8
layers.26.self_attn.v_proj.bias,26,attention,256,0.0005005252380696949,8
layers.9.post_attention_layernorm.weight,9,attention,2048,1.9179594047323424e-06,8
layers.0.self_attn.q_proj.bias,0,attention,2048,9.090775862528012e-06,8
layers.0.self_attn.k_proj.bias,0,attention,256,3.51670256244047e-07,8
layers.27.self_attn.k_proj.weight,27,attention,524288,0.0019620606719442765,8
layers.28.mlp.gate_proj.weight,28,ffn,22544384,0.0015652460161447944,8
layers.35.self_attn.k_proj.weight,35,attention,524288,0.0022301591751738657,8
layers.0.self_attn.q_proj.weight,0,attention,4194304,0.0007584857997486412,8
layers.10.self_attn.q_proj.weight,10,attention,4194304,0.00137579836267889,8
layers.25.self_attn.q_proj.bias,25,attention,2048,9.104495313248934e-06,8
layers.18.self_attn.o_proj.weight,18,attention,4194304,0.0016388239401400994,8
layers.34.mlp.down_proj.weight,34,ffn,22544384,0.001267431543620605,8
layers.3.post_attention_layernorm.weight,3,attention,2048,1.2494717408193894e-06,8
layers.5.post_attention_layernorm.weight,5,attention,2048,1.5734066883562358e-06,8
layers.16.post_attention_layernorm.weight,16,attention,2048,8.811179261404504e-07,8
layers.25.mlp.down_proj.weight,25,ffn,22544384,0.0015879567791247163,8
layers.21.self_attn.v_proj.weight,21,attention,524288,0.0016289481475320435,8
layers.33.self_attn.v_proj.weight,33,attention,524288,0.0006472490989254911,8
layers.21.mlp.gate_proj.weight,21,ffn,22544384,0.0015555155072911652,8
layers.32.self_attn.k_proj.bias,32,attention,256,1.1303908450506713e-05,8
layers.6.self_attn.q_proj.weight,6,attention,4194304,0.0012180572713268159,8
layers.3.self_attn.q_proj.weight,3,attention,4194304,0.0011397922840247364,8
layers.9.self_attn.q_proj.bias,9,attention,2048,5.318021926294594e-06,8
layers.27.post_attention_layernorm.weight,27,attention,2048,9.325543726908885e-07,8
layers.2.mlp.gate_proj.weight,2,ffn,22544384,0.001173325637696526,8
layers.28.self_attn.k_proj.bias,28,attention,256,1.548993441177102e-05,8
layers.8.self_attn.o_proj.weight,8,attention,4194304,0.0013865229748714885,8
layers.16.self_attn.v_proj.weight,16,attention,524288,0.0015541090320704007,8
layers.20.self_attn.k_proj.bias,20,attention,256,5.196494527609815e-06,8
layers.30.self_attn.q_proj.bias,30,attention,2048,8.748199047013618e-06,8
layers.15.self_attn.k_proj.weight,15,attention,524288,0.001267452721707952,8
layers.7.mlp.gate_proj.weight,7,ffn,22544384,0.0011798992229253309,8
layers.23.self_attn.v_proj.bias,23,attention,256,0.0003911535888354939,8
layers.9.self_attn.o_proj.weight,9,attention,4194304,0.001446578102843888,8
layers.10.self_attn.v_proj.weight,10,attention,524288,0.0012439488109032893,8
layers.27.input_layernorm.weight,27,norm,2048,7.487365256841136e-07,8
layers.28.self_attn.k_proj.weight,28,attention,524288,0.001863350632973805,8
layers.32.self_attn.o_proj.weight,32,attention,4194304,0.0013064732465494935,8
layers.2.mlp.down_proj.weight,2,ffn,22544384,0.0011818605139388256,8
layers.10.mlp.up_proj.weight,10,ffn,22544384,0.0014246767265607971,8
layers.0.self_attn.o_proj.weight,0,attention,4194304,0.0015826563091928553,8
layers.21.self_attn.o_proj.weight,21,attention,4194304,0.0016733036670699528,8
layers.4.self_attn.v_proj.bias,4,attention,256,0.0006141426757232135,8
layers.30.self_attn.q_proj.weight,30,attention,4194304,0.001651911902310953,8
layers.21.input_layernorm.weight,21,norm,2048,6.17629537560322e-07,8
layers.24.self_attn.k_proj.bias,24,attention,256,1.546922720291121e-05,8
