param_name,layer_num,component,param_count,relative_l2_diff,model_index
layers.4.self_attn.o_proj.weight,4,attention,4194304,0.0014850885505698476,5
layers.18.mlp.down_proj.weight,18,ffn,22544384,0.0015207973978007086,5
layers.30.mlp.gate_proj.weight,30,ffn,22544384,0.0014934419685426914,5
layers.33.mlp.gate_proj.weight,33,ffn,22544384,0.001476508460349541,5
layers.18.self_attn.k_proj.bias,18,attention,256,5.386104156167344e-06,5
layers.9.mlp.up_proj.weight,9,ffn,22544384,0.001311680104399987,5
layers.10.input_layernorm.weight,10,norm,2048,8.72446805386214e-07,5
layers.19.self_attn.o_proj.weight,19,attention,4194304,0.0017192480711938729,5
layers.5.self_attn.q_proj.weight,5,attention,4194304,0.0011034411701245392,5
layers.33.self_attn.k_proj.bias,33,attention,256,1.3376846022229358e-05,5
layers.30.self_attn.k_proj.weight,30,attention,524288,0.0020470494403746066,5
layers.21.post_attention_layernorm.weight,21,attention,2048,1.2577033870230575e-06,5
layers.8.self_attn.v_proj.bias,8,attention,256,0.0007639420777854654,5
layers.1.self_attn.q_proj.bias,1,attention,2048,1.131863068249358e-05,5
layers.1.self_attn.v_proj.weight,1,attention,524288,0.0017659970716779167,5
layers.31.input_layernorm.weight,31,norm,2048,0.0,5
layers.4.mlp.up_proj.weight,4,ffn,22544384,0.0011977288044473717,5
layers.31.self_attn.k_proj.weight,31,attention,524288,0.002047437288908028,5
layers.8.self_attn.q_proj.weight,8,attention,4194304,0.0012032662338903378,5
layers.27.self_attn.o_proj.weight,27,attention,4194304,0.0015676643359314214,5
layers.20.input_layernorm.weight,20,norm,2048,0.0,5
layers.3.self_attn.q_proj.bias,3,attention,2048,7.681700802517798e-06,5
layers.6.self_attn.k_proj.weight,6,attention,524288,0.000986461583285973,5
layers.5.self_attn.v_proj.bias,5,attention,256,0.0003259723811051045,5
layers.6.mlp.down_proj.weight,6,ffn,22544384,0.0011374638149239938,5
layers.10.mlp.gate_proj.weight,10,ffn,22544384,0.0010465781885081085,5
layers.35.mlp.up_proj.weight,35,ffn,22544384,0.001201964190948124,5
layers.15.self_attn.q_proj.bias,15,attention,2048,8.212436789750845e-06,5
layers.7.mlp.down_proj.weight,7,ffn,22544384,0.0012369879137348143,5
layers.31.mlp.down_proj.weight,31,ffn,22544384,0.0013181543328498395,5
layers.34.self_attn.q_proj.weight,34,attention,4194304,0.0017653823029532777,5
layers.10.self_attn.v_proj.bias,10,attention,256,0.00031848999013869606,5
layers.14.post_attention_layernorm.weight,14,attention,2048,7.367819675580787e-07,5
layers.21.self_attn.k_proj.bias,21,attention,256,5.398368668379236e-06,5
layers.12.post_attention_layernorm.weight,12,attention,2048,9.278799535566108e-07,5
layers.0.mlp.down_proj.weight,0,ffn,22544384,0.0012639712916673446,5
layers.2.self_attn.q_proj.weight,2,attention,4194304,0.0010042072115627012,5
layers.10.self_attn.q_proj.bias,10,attention,2048,5.421081790533154e-06,5
layers.14.mlp.gate_proj.weight,14,ffn,22544384,0.0013279359762524152,5
layers.8.mlp.up_proj.weight,8,ffn,22544384,0.0012780628608575746,5
layers.26.post_attention_layernorm.weight,26,attention,2048,1.9433104795039877e-06,5
layers.18.mlp.gate_proj.weight,18,ffn,22544384,0.0014593222448252127,5
layers.15.self_attn.v_proj.bias,15,attention,256,0.000231873306568854,5
layers.24.mlp.gate_proj.weight,24,ffn,22544384,0.0015703751173674627,5
layers.8.mlp.gate_proj.weight,8,ffn,22544384,0.001043053465398736,5
embed_tokens.weight,-1,embedding,311164928,0.00037392647006560814,5
layers.15.mlp.down_proj.weight,15,ffn,22544384,0.0014003337894470684,5
layers.27.mlp.down_proj.weight,27,ffn,22544384,0.0014502154211467903,5
layers.28.self_attn.q_proj.bias,28,attention,2048,8.751224544596046e-06,5
layers.23.self_attn.v_proj.weight,23,attention,524288,0.0017085834887907798,5
layers.2.self_attn.k_proj.bias,2,attention,256,0.0,5
layers.2.self_attn.q_proj.bias,2,attention,2048,1.4861551778656539e-05,5
layers.5.mlp.up_proj.weight,5,ffn,22544384,0.0011347977456926798,5
layers.31.self_attn.q_proj.weight,31,attention,4194304,0.0015628277242366547,5
layers.29.input_layernorm.weight,29,norm,2048,8.825521995677133e-07,5
layers.17.post_attention_layernorm.weight,17,attention,2048,2.0928753181577185e-07,5
layers.35.self_attn.q_proj.weight,35,attention,4194304,0.001756320840986347,5
layers.12.mlp.down_proj.weight,12,ffn,22544384,0.0014242740574206443,5
layers.11.self_attn.v_proj.weight,11,attention,524288,0.0012585988780621125,5
layers.24.self_attn.v_proj.bias,24,attention,256,0.0004684341736480916,5
layers.14.self_attn.k_proj.bias,14,attention,256,2.228742353220855e-05,5
layers.15.mlp.up_proj.weight,15,ffn,22544384,0.0013464191955894474,5
layers.25.post_attention_layernorm.weight,25,attention,2048,3.690507178068502e-08,5
layers.24.self_attn.q_proj.weight,24,attention,4194304,0.0015124868648067628,5
layers.16.self_attn.k_proj.bias,16,attention,256,4.83589410389272e-06,5
layers.2.self_attn.o_proj.weight,2,attention,4194304,0.0014274923008597757,5
layers.17.self_attn.k_proj.bias,17,attention,256,3.830409587907339e-05,5
layers.13.self_attn.v_proj.bias,13,attention,256,0.0002467085414079108,5
layers.21.mlp.up_proj.weight,21,ffn,22544384,0.001487358046161903,5
layers.24.self_attn.q_proj.bias,24,attention,2048,6.297192143801262e-06,5
layers.4.self_attn.v_proj.weight,4,attention,524288,0.001491588853342666,5
layers.17.self_attn.q_proj.weight,17,attention,4194304,0.0014390711353580701,5
layers.1.self_attn.o_proj.weight,1,attention,4194304,0.0014123804095577002,5
layers.3.self_attn.v_proj.weight,3,attention,524288,0.0020571268913021903,5
layers.10.self_attn.k_proj.weight,10,attention,524288,0.0012614150152376353,5
layers.22.self_attn.q_proj.bias,22,attention,2048,1.0364381482821226e-05,5
layers.21.self_attn.k_proj.weight,21,attention,524288,0.0014858257178341778,5
layers.20.mlp.gate_proj.weight,20,ffn,22544384,0.0015092928193777375,5
layers.7.input_layernorm.weight,7,norm,2048,2.912640324697981e-06,5
layers.7.self_attn.o_proj.weight,7,attention,4194304,0.0013361404900450533,5
layers.28.input_layernorm.weight,28,norm,2048,0.0,5
layers.14.mlp.down_proj.weight,14,ffn,22544384,0.0013990632251888368,5
layers.12.self_attn.q_proj.bias,12,attention,2048,5.924583224899522e-06,5
layers.16.mlp.up_proj.weight,16,ffn,22544384,0.001412732552268666,5
layers.21.self_attn.v_proj.bias,21,attention,256,0.0005608067464343478,5
layers.31.self_attn.v_proj.weight,31,attention,524288,0.0013868120881454112,5
layers.32.mlp.down_proj.weight,32,ffn,22544384,0.001283515094481654,5
layers.17.self_attn.v_proj.weight,17,attention,524288,0.0016124960981965066,5
layers.15.input_layernorm.weight,15,norm,2048,0.0,5
layers.1.mlp.down_proj.weight,1,ffn,22544384,0.0010874118079070032,5
layers.32.self_attn.v_proj.bias,32,attention,256,2.8078907958050332e-05,5
layers.24.mlp.down_proj.weight,24,ffn,22544384,0.0015381929894860494,5
layers.5.self_attn.q_proj.bias,5,attention,2048,6.05185235917672e-06,5
layers.1.self_attn.q_proj.weight,1,attention,4194304,0.0008965159574418908,5
layers.12.mlp.up_proj.weight,12,ffn,22544384,0.0013767717228353757,5
layers.26.self_attn.k_proj.bias,26,attention,256,9.724602808124196e-06,5
layers.34.mlp.up_proj.weight,34,ffn,22544384,0.0012202527561193345,5
layers.25.self_attn.k_proj.bias,25,attention,256,9.480810364159101e-06,5
layers.29.self_attn.o_proj.weight,29,attention,4194304,0.0015098491645419696,5
layers.24.post_attention_layernorm.weight,24,attention,2048,6.26013959230252e-07,5
layers.31.self_attn.k_proj.bias,31,attention,256,8.50572478600848e-06,5
layers.29.self_attn.q_proj.bias,29,attention,2048,8.702595686743141e-06,5
layers.18.mlp.up_proj.weight,18,ffn,22544384,0.001457854958464577,5
layers.11.self_attn.q_proj.weight,11,attention,4194304,0.001280931461817524,5
layers.13.self_attn.q_proj.bias,13,attention,2048,8.063492182215748e-06,5
layers.17.self_attn.q_proj.bias,17,attention,2048,6.549745552307978e-06,5
layers.17.mlp.gate_proj.weight,17,ffn,22544384,0.001464132328176486,5
layers.24.input_layernorm.weight,24,norm,2048,0.0,5
layers.19.self_attn.k_proj.weight,19,attention,524288,0.0012477098858416139,5
layers.33.self_attn.k_proj.weight,33,attention,524288,0.002391092379255027,5
layers.6.post_attention_layernorm.weight,6,attention,2048,1.0899233640973535e-06,5
layers.35.self_attn.v_proj.weight,35,attention,524288,0.0009527820647120968,5
layers.13.self_attn.q_proj.weight,13,attention,4194304,0.0012690043094484064,5
layers.13.mlp.down_proj.weight,13,ffn,22544384,0.0013527151719795276,5
layers.1.mlp.gate_proj.weight,1,ffn,22544384,0.0007281662948774753,5
layers.25.self_attn.o_proj.weight,25,attention,4194304,0.0015434690964638415,5
layers.26.mlp.gate_proj.weight,26,ffn,22544384,0.0015725117943214688,5
layers.11.input_layernorm.weight,11,norm,2048,1.3205172510467421e-06,5
layers.14.self_attn.q_proj.weight,14,attention,4194304,0.001243742058915418,5
layers.19.post_attention_layernorm.weight,19,attention,2048,1.1310856281899928e-07,5
layers.12.self_attn.v_proj.bias,12,attention,256,9.933886959959058e-05,5
layers.15.post_attention_layernorm.weight,15,attention,2048,2.4294036876006543e-06,5
layers.28.self_attn.q_proj.weight,28,attention,4194304,0.0015968845090330137,5
layers.7.self_attn.q_proj.weight,7,attention,4194304,0.0012398080522526174,5
layers.16.input_layernorm.weight,16,norm,2048,2.092479527181782e-06,5
layers.34.self_attn.v_proj.weight,34,attention,524288,0.0008818105706389231,5
layers.18.post_attention_layernorm.weight,18,attention,2048,1.0027427349779393e-06,5
layers.26.self_attn.k_proj.weight,26,attention,524288,0.0016304560318864672,5
layers.34.self_attn.o_proj.weight,34,attention,4194304,0.001288474043083168,5
layers.23.self_attn.o_proj.weight,23,attention,4194304,0.0017100852898431205,5
layers.14.self_attn.o_proj.weight,14,attention,4194304,0.0014912711412521516,5
layers.33.mlp.down_proj.weight,33,ffn,22544384,0.0012353098491185593,5
layers.6.self_attn.q_proj.bias,6,attention,2048,6.020874180704036e-06,5
layers.30.self_attn.o_proj.weight,30,attention,4194304,0.0014311525204162986,5
layers.2.self_attn.v_proj.bias,2,attention,256,0.001110020922192605,5
layers.22.self_attn.k_proj.bias,22,attention,256,1.3203154687841143e-05,5
layers.0.mlp.gate_proj.weight,0,ffn,22544384,0.0010900790038696603,5
layers.35.mlp.down_proj.weight,35,ffn,22544384,0.0013026758748255214,5
layers.25.input_layernorm.weight,25,norm,2048,8.822628708287758e-08,5
layers.24.self_attn.v_proj.weight,24,attention,524288,0.0014605293902526988,5
layers.19.mlp.up_proj.weight,19,ffn,22544384,0.0014689250244761419,5
layers.14.self_attn.v_proj.weight,14,attention,524288,0.0014543593228139296,5
layers.34.mlp.gate_proj.weight,34,ffn,22544384,0.0014537749523540005,5
layers.22.input_layernorm.weight,22,norm,2048,7.317589731795319e-07,5
layers.5.self_attn.k_proj.bias,5,attention,256,2.7467920833651687e-05,5
layers.32.post_attention_layernorm.weight,32,attention,2048,1.4418561826376045e-06,5
layers.34.self_attn.k_proj.weight,34,attention,524288,0.002125440689297752,5
layers.4.self_attn.q_proj.weight,4,attention,4194304,0.0010920898706656321,5
layers.3.input_layernorm.weight,3,norm,2048,5.187675349125874e-06,5
layers.5.input_layernorm.weight,5,norm,2048,2.678142638633215e-06,5
layers.29.self_attn.k_proj.weight,29,attention,524288,0.0017854035946552568,5
layers.13.input_layernorm.weight,13,norm,2048,2.2161955546289607e-06,5
layers.22.mlp.up_proj.weight,22,ffn,22544384,0.0014869689600390903,5
layers.11.mlp.up_proj.weight,11,ffn,22544384,0.0013698985528255896,5
layers.2.self_attn.v_proj.weight,2,attention,524288,0.0016312812082921885,5
layers.5.self_attn.v_proj.weight,5,attention,524288,0.001363105929418278,5
layers.25.self_attn.q_proj.weight,25,attention,4194304,0.0016123044190616764,5
layers.26.self_attn.q_proj.bias,26,attention,2048,7.405672974854875e-06,5
layers.33.self_attn.q_proj.weight,33,attention,4194304,0.0017084462747918112,5
layers.8.post_attention_layernorm.weight,8,attention,2048,9.219487240312606e-07,5
layers.10.post_attention_layernorm.weight,10,attention,2048,1.8503661272262746e-06,5
layers.13.mlp.gate_proj.weight,13,ffn,22544384,0.0013066221924702367,5
layers.33.mlp.up_proj.weight,33,ffn,22544384,0.00123013356871156,5
layers.24.mlp.up_proj.weight,24,ffn,22544384,0.0014877298820444194,5
layers.17.self_attn.v_proj.bias,17,attention,256,0.0002378836037413276,5
layers.27.self_attn.q_proj.weight,27,attention,4194304,0.0016105988899356456,5
layers.13.self_attn.k_proj.weight,13,attention,524288,0.0010120307932404646,5
layers.35.mlp.gate_proj.weight,35,ffn,22544384,0.0013461016890621437,5
layers.27.self_attn.v_proj.weight,27,attention,524288,0.001385140822298776,5
layers.11.self_attn.q_proj.bias,11,attention,2048,4.835851838994823e-06,5
layers.19.self_attn.q_proj.bias,19,attention,2048,9.020285043280375e-06,5
layers.26.self_attn.v_proj.weight,26,attention,524288,0.0013485606493891405,5
layers.6.self_attn.v_proj.bias,6,attention,256,0.0008608983046989378,5
layers.4.self_attn.q_proj.bias,4,attention,2048,7.123758317170172e-06,5
layers.6.input_layernorm.weight,6,norm,2048,5.061643556560337e-06,5
layers.15.mlp.gate_proj.weight,15,ffn,22544384,0.0014129606591661216,5
layers.32.self_attn.q_proj.bias,32,attention,2048,1.0309991594038517e-05,5
layers.7.self_attn.v_proj.bias,7,attention,256,0.0008364356783850669,5
layers.7.self_attn.v_proj.weight,7,attention,524288,0.0012558560102068623,5
layers.25.self_attn.v_proj.bias,25,attention,256,0.00035166996154078263,5
layers.11.self_attn.v_proj.bias,11,attention,256,0.00027222089844781126,5
layers.16.self_attn.q_proj.weight,16,attention,4194304,0.001327582432647588,5
layers.4.mlp.gate_proj.weight,4,ffn,22544384,0.0011362062741298278,5
layers.31.mlp.gate_proj.weight,31,ffn,22544384,0.0014997922459178948,5
layers.7.post_attention_layernorm.weight,7,attention,2048,9.84749027017225e-07,5
layers.6.self_attn.o_proj.weight,6,attention,4194304,0.0013728574577648648,5
layers.13.mlp.up_proj.weight,13,ffn,22544384,0.0013108104922303755,5
layers.22.post_attention_layernorm.weight,22,attention,2048,1.5886137988685232e-06,5
layers.3.mlp.gate_proj.weight,3,ffn,22544384,0.0011872078999625522,5
layers.21.mlp.down_proj.weight,21,ffn,22544384,0.001538540282638032,5
layers.16.mlp.gate_proj.weight,16,ffn,22544384,0.0013966578401198272,5
layers.25.mlp.gate_proj.weight,25,ffn,22544384,0.001560290131516896,5
layers.33.self_attn.o_proj.weight,33,attention,4194304,0.0011432657425218854,5
layers.23.mlp.down_proj.weight,23,ffn,22544384,0.001534896283933358,5
layers.10.mlp.down_proj.weight,10,ffn,22544384,0.0014147023957056487,5
layers.18.self_attn.v_proj.weight,18,attention,524288,0.0015035834674846818,5
layers.14.mlp.up_proj.weight,14,ffn,22544384,0.001347027978171567,5
layers.22.mlp.down_proj.weight,22,ffn,22544384,0.0015427843231744624,5
layers.8.self_attn.v_proj.weight,8,attention,524288,0.0012680825854707075,5
layers.22.self_attn.q_proj.weight,22,attention,4194304,0.001551836494399444,5
layers.5.mlp.gate_proj.weight,5,ffn,22544384,0.0010774291680078927,5
layers.32.mlp.gate_proj.weight,32,ffn,22544384,0.0014777374435784622,5
layers.12.self_attn.v_proj.weight,12,attention,524288,0.001286710170598575,5
layers.17.mlp.down_proj.weight,17,ffn,22544384,0.0014832748232584843,5
layers.13.self_attn.v_proj.weight,13,attention,524288,0.0017350865724701401,5
layers.12.self_attn.k_proj.bias,12,attention,256,1.4587931715768676e-05,5
layers.13.self_attn.k_proj.bias,13,attention,256,1.9615154699974027e-05,5
layers.33.self_attn.v_proj.bias,33,attention,256,2.9906670526303228e-05,5
layers.14.self_attn.v_proj.bias,14,attention,256,0.00038516765626538286,5
layers.1.mlp.up_proj.weight,1,ffn,22544384,0.00046473902698183315,5
layers.20.mlp.up_proj.weight,20,ffn,22544384,0.0014502152400959433,5
layers.20.mlp.down_proj.weight,20,ffn,22544384,0.0015001513967962661,5
layers.1.self_attn.k_proj.bias,1,attention,256,4.869291310626127e-07,5
layers.20.self_attn.q_proj.weight,20,attention,4194304,0.0015615559169948885,5
layers.32.self_attn.k_proj.weight,32,attention,524288,0.0021877758655134056,5
layers.35.self_attn.o_proj.weight,35,attention,4194304,0.0012619872650293737,5
layers.30.input_layernorm.weight,30,norm,2048,0.0,5
layers.18.self_attn.k_proj.weight,18,attention,524288,0.0013203545918351843,5
layers.27.self_attn.v_proj.bias,27,attention,256,0.00014515696882376106,5
layers.10.self_attn.o_proj.weight,10,attention,4194304,0.0013459342974125213,5
layers.22.self_attn.v_proj.weight,22,attention,524288,0.0015033241995517168,5
layers.24.self_attn.k_proj.weight,24,attention,524288,0.001461136372648558,5
layers.11.self_attn.o_proj.weight,11,attention,4194304,0.001329534942702158,5
layers.35.self_attn.k_proj.bias,35,attention,256,0.0,5
layers.25.self_attn.v_proj.weight,25,attention,524288,0.0014436029695939657,5
layers.25.self_attn.k_proj.weight,25,attention,524288,0.0019719164735046706,5
layers.11.self_attn.k_proj.bias,11,attention,256,2.0381854766580775e-05,5
layers.6.self_attn.k_proj.bias,6,attention,256,2.0410853866839294e-05,5
layers.12.self_attn.k_proj.weight,12,attention,524288,0.0011784455916914736,5
layers.29.self_attn.v_proj.bias,29,attention,256,0.00020059995023857907,5
layers.28.self_attn.v_proj.bias,28,attention,256,0.0003131257092872135,5
layers.6.self_attn.v_proj.weight,6,attention,524288,0.0014867607178974413,5
layers.19.self_attn.v_proj.bias,19,attention,256,0.00045319143809948955,5
layers.28.self_attn.v_proj.weight,28,attention,524288,0.001258862715732477,5
layers.18.input_layernorm.weight,18,norm,2048,7.090717575425922e-07,5
layers.29.self_attn.k_proj.bias,29,attention,256,5.934429237376043e-06,5
layers.9.self_attn.k_proj.weight,9,attention,524288,0.0009478611984495085,5
layers.20.post_attention_layernorm.weight,20,attention,2048,1.6310241874086307e-07,5
layers.2.post_attention_layernorm.weight,2,attention,2048,2.3559847678607607e-06,5
layers.3.mlp.up_proj.weight,3,ffn,22544384,0.0010170587223758095,5
layers.35.post_attention_layernorm.weight,35,attention,2048,3.997649781169671e-07,5
layers.22.self_attn.v_proj.bias,22,attention,256,0.00042931220308955407,5
layers.30.mlp.up_proj.weight,30,ffn,22544384,0.0013382423319059967,5
layers.3.self_attn.k_proj.bias,3,attention,256,1.2592725779773812e-05,5
layers.34.self_attn.q_proj.bias,34,attention,2048,8.659561410764488e-06,5
layers.25.mlp.up_proj.weight,25,ffn,22544384,0.0014673690402099689,5
layers.20.self_attn.v_proj.bias,20,attention,256,0.00024499680422923175,5
layers.19.self_attn.v_proj.weight,19,attention,524288,0.0018246873547852717,5
layers.15.self_attn.k_proj.bias,15,attention,256,2.3133673389619507e-05,5
layers.16.self_attn.k_proj.weight,16,attention,524288,0.0012069079911661556,5
layers.12.input_layernorm.weight,12,norm,2048,2.286089240614949e-06,5
layers.17.self_attn.o_proj.weight,17,attention,4194304,0.0015755563493703463,5
layers.20.self_attn.o_proj.weight,20,attention,4194304,0.001523196855024899,5
layers.21.self_attn.q_proj.bias,21,attention,2048,9.929949574464555e-06,5
layers.29.self_attn.q_proj.weight,29,attention,4194304,0.0016193582954052558,5
layers.18.self_attn.q_proj.weight,18,attention,4194304,0.001419574234859406,5
layers.29.self_attn.v_proj.weight,29,attention,524288,0.0012264943087472915,5
layers.12.mlp.gate_proj.weight,12,ffn,22544384,0.0011169708461335765,5
layers.29.mlp.up_proj.weight,29,ffn,22544384,0.001369031709264676,5
layers.31.mlp.up_proj.weight,31,ffn,22544384,0.0012824293531620186,5
layers.14.input_layernorm.weight,14,norm,2048,2.0228167400345213e-06,5
layers.11.mlp.gate_proj.weight,11,ffn,22544384,0.0011395972428124318,5
layers.32.self_attn.q_proj.weight,32,attention,4194304,0.0015597224339526173,5
layers.34.post_attention_layernorm.weight,34,attention,2048,4.294430119554603e-07,5
layers.14.self_attn.k_proj.weight,14,attention,524288,0.0011527457045086799,5
layers.1.post_attention_layernorm.weight,1,attention,2048,3.2497276775959477e-06,5
layers.3.self_attn.v_proj.bias,3,attention,256,0.0007640663939537993,5
layers.0.self_attn.v_proj.bias,0,attention,256,0.00015050620543328018,5
layers.23.mlp.gate_proj.weight,23,ffn,22544384,0.0015735868676188607,5
layers.31.post_attention_layernorm.weight,31,attention,2048,7.741298568598086e-07,5
layers.26.self_attn.v_proj.bias,26,attention,256,0.00047214477215083695,5
layers.9.post_attention_layernorm.weight,9,attention,2048,1.5955211053121581e-06,5
layers.0.self_attn.q_proj.bias,0,attention,2048,8.91942287539316e-06,5
layers.0.self_attn.k_proj.bias,0,attention,256,3.51670256244047e-07,5
layers.27.self_attn.k_proj.weight,27,attention,524288,0.0018783384147962664,5
layers.28.mlp.gate_proj.weight,28,ffn,22544384,0.0014908429263139147,5
layers.35.self_attn.k_proj.weight,35,attention,524288,0.0021432237850824124,5
layers.0.self_attn.q_proj.weight,0,attention,4194304,0.0007161338017873817,5
layers.10.self_attn.q_proj.weight,10,attention,4194304,0.0013075947783071852,5
layers.25.self_attn.q_proj.bias,25,attention,2048,8.72605129040371e-06,5
layers.18.self_attn.o_proj.weight,18,attention,4194304,0.001572620079608569,5
layers.34.mlp.down_proj.weight,34,ffn,22544384,0.0012229323446735455,5
layers.3.post_attention_layernorm.weight,3,attention,2048,1.0017195866316566e-06,5
layers.5.post_attention_layernorm.weight,5,attention,2048,1.54237690497226e-06,5
layers.16.post_attention_layernorm.weight,16,attention,2048,8.943678197666225e-07,5
layers.25.mlp.down_proj.weight,25,ffn,22544384,0.0015188284572033863,5
layers.21.self_attn.v_proj.weight,21,attention,524288,0.0015756162084987163,5
layers.33.self_attn.v_proj.weight,33,attention,524288,0.0006194283142485217,5
layers.21.mlp.gate_proj.weight,21,ffn,22544384,0.001474584332065381,5
layers.32.self_attn.k_proj.bias,32,attention,256,8.18116866143089e-06,5
layers.6.self_attn.q_proj.weight,6,attention,4194304,0.0011574914172254465,5
layers.3.self_attn.q_proj.weight,3,attention,4194304,0.001069872887418959,5
layers.9.self_attn.q_proj.bias,9,attention,2048,4.381409245817443e-06,5
layers.27.post_attention_layernorm.weight,27,attention,2048,8.670990578884523e-07,5
layers.2.mlp.gate_proj.weight,2,ffn,22544384,0.0010892926199938017,5
layers.28.self_attn.k_proj.bias,28,attention,256,1.1571002077701385e-05,5
layers.8.self_attn.o_proj.weight,8,attention,4194304,0.001322932800250404,5
layers.16.self_attn.v_proj.weight,16,attention,524288,0.0014777961854151095,5
layers.20.self_attn.k_proj.bias,20,attention,256,4.500296455554352e-06,5
layers.30.self_attn.q_proj.bias,30,attention,2048,8.844294660791063e-06,5
layers.15.self_attn.k_proj.weight,15,attention,524288,0.0011897692367548256,5
layers.7.mlp.gate_proj.weight,7,ffn,22544384,0.0011071692316374164,5
layers.23.self_attn.v_proj.bias,23,attention,256,0.00037404573501801275,5
layers.9.self_attn.o_proj.weight,9,attention,4194304,0.0013803160046943273,5
layers.10.self_attn.v_proj.weight,10,attention,524288,0.001186174251087384,5
layers.27.input_layernorm.weight,27,norm,2048,1.1979784410945817e-06,5
layers.28.self_attn.k_proj.weight,28,attention,524288,0.0017853879261979597,5
layers.32.self_attn.o_proj.weight,32,attention,4194304,0.0012544114758271123,5
layers.2.mlp.down_proj.weight,2,ffn,22544384,0.0011119991961590088,5
layers.10.mlp.up_proj.weight,10,ffn,22544384,0.0013501934102294318,5
layers.0.self_attn.o_proj.weight,0,attention,4194304,0.0015010242811100728,5
layers.21.self_attn.o_proj.weight,21,attention,4194304,0.0016096085882506075,5
layers.4.self_attn.v_proj.bias,4,attention,256,0.0006515678001831467,5
layers.30.self_attn.q_proj.weight,30,attention,4194304,0.001577417671889253,5
layers.21.input_layernorm.weight,21,norm,2048,4.720602862834784e-07,5
