param_name,layer_num,component,param_count,relative_l2_diff,model_index
layers.32.mlp.down_proj.weight,32,ffn,22544384,0.0010949095896403047,3
layers.17.self_attn.v_proj.weight,17,attention,524288,0.0013718346581388366,3
layers.15.input_layernorm.weight,15,norm,2048,0.0,3
layers.1.mlp.down_proj.weight,1,ffn,22544384,0.0008972763356115568,3
layers.32.self_attn.v_proj.bias,32,attention,256,2.7727559495788536e-05,3
layers.24.mlp.down_proj.weight,24,ffn,22544384,0.001309237980494983,3
layers.5.self_attn.q_proj.bias,5,attention,2048,5.1128437430567075e-06,3
layers.1.self_attn.q_proj.weight,1,attention,4194304,0.0007169161656740433,3
layers.12.mlp.up_proj.weight,12,ffn,22544384,0.001143061934901483,3
layers.26.self_attn.k_proj.bias,26,attention,256,1.326996396421196e-05,3
layers.34.mlp.up_proj.weight,34,ffn,22544384,0.0010288923635995296,3
layers.25.self_attn.k_proj.bias,25,attention,256,9.019457752024648e-06,3
layers.29.self_attn.o_proj.weight,29,attention,4194304,0.0012986800391991344,3
layers.24.post_attention_layernorm.weight,24,attention,2048,1.1833190692766958e-07,3
layers.31.self_attn.k_proj.bias,31,attention,256,7.852088502236729e-06,3
layers.29.self_attn.q_proj.bias,29,attention,2048,6.8436438825268e-06,3
layers.18.mlp.up_proj.weight,18,ffn,22544384,0.001227807986751075,3
layers.11.self_attn.q_proj.weight,11,attention,4194304,0.0010467929910083608,3
layers.13.self_attn.q_proj.bias,13,attention,2048,6.830744275739422e-06,3
layers.17.self_attn.q_proj.bias,17,attention,2048,5.227488974566207e-06,3
layers.17.mlp.gate_proj.weight,17,ffn,22544384,0.0012269425955489133,3
layers.24.input_layernorm.weight,24,norm,2048,0.0,3
layers.19.self_attn.k_proj.weight,19,attention,524288,0.001075402770086742,3
layers.33.self_attn.k_proj.weight,33,attention,524288,0.0020762712906770646,3
layers.6.post_attention_layernorm.weight,6,attention,2048,7.034717526626045e-07,3
layers.35.self_attn.v_proj.weight,35,attention,524288,0.0008135624199517701,3
layers.13.self_attn.q_proj.weight,13,attention,4194304,0.0010535825595923227,3
layers.13.mlp.down_proj.weight,13,ffn,22544384,0.001129507407854425,3
layers.1.mlp.gate_proj.weight,1,ffn,22544384,0.0005579793536265592,3
layers.25.self_attn.o_proj.weight,25,attention,4194304,0.0013232243105592775,3
layers.26.mlp.gate_proj.weight,26,ffn,22544384,0.0013316408503614174,3
layers.11.input_layernorm.weight,11,norm,2048,1.0472173478071259e-06,3
layers.14.self_attn.q_proj.weight,14,attention,4194304,0.0010222136171480155,3
layers.19.post_attention_layernorm.weight,19,attention,2048,5.578483540392822e-07,3
layers.12.self_attn.v_proj.bias,12,attention,256,8.338363487641102e-05,3
layers.15.post_attention_layernorm.weight,15,attention,2048,1.9975096986938714e-06,3
layers.28.self_attn.q_proj.weight,28,attention,4194304,0.0013581766069721043,3
layers.7.self_attn.q_proj.weight,7,attention,4194304,0.0010048103812594466,3
layers.16.input_layernorm.weight,16,norm,2048,1.6134781896341453e-06,3
layers.34.self_attn.v_proj.weight,34,attention,524288,0.0007546517559253204,3
layers.18.post_attention_layernorm.weight,18,attention,2048,1.5025122770116727e-06,3
layers.26.self_attn.k_proj.weight,26,attention,524288,0.001399483777989851,3
layers.34.self_attn.o_proj.weight,34,attention,4194304,0.0011195391646054273,3
layers.23.self_attn.o_proj.weight,23,attention,4194304,0.001476073880743356,3
layers.14.self_attn.o_proj.weight,14,attention,4194304,0.0012654045236550635,3
layers.33.mlp.down_proj.weight,33,ffn,22544384,0.001054233781318008,3
layers.6.self_attn.q_proj.bias,6,attention,2048,4.34695750734402e-06,3
layers.30.self_attn.o_proj.weight,30,attention,4194304,0.0012348048645993521,3
layers.2.self_attn.v_proj.bias,2,attention,256,0.001109423280668498,3
layers.22.self_attn.k_proj.bias,22,attention,256,1.339313766766284e-05,3
layers.0.mlp.gate_proj.weight,0,ffn,22544384,0.0008729355034426658,3
layers.35.mlp.down_proj.weight,35,ffn,22544384,0.0011316575210418812,3
layers.25.input_layernorm.weight,25,norm,2048,2.240136575135542e-06,3
layers.24.self_attn.v_proj.weight,24,attention,524288,0.0012537590672815958,3
layers.19.mlp.up_proj.weight,19,ffn,22544384,0.0012376859940472441,3
layers.14.self_attn.v_proj.weight,14,attention,524288,0.0012227059510650407,3
layers.34.mlp.gate_proj.weight,34,ffn,22544384,0.0012221686962494282,3
layers.22.input_layernorm.weight,22,norm,2048,3.5888815882053473e-07,3
layers.5.self_attn.k_proj.bias,5,attention,256,2.9282639346904512e-05,3
layers.32.post_attention_layernorm.weight,32,attention,2048,7.906469218358492e-07,3
layers.34.self_attn.k_proj.weight,34,attention,524288,0.0018483135372369852,3
layers.4.self_attn.q_proj.weight,4,attention,4194304,0.0008900347244908284,3
layers.3.input_layernorm.weight,3,norm,2048,4.086808471792368e-06,3
layers.5.input_layernorm.weight,5,norm,2048,3.070630151412093e-06,3
layers.29.self_attn.k_proj.weight,29,attention,524288,0.0015920655279978435,3
layers.13.input_layernorm.weight,13,norm,2048,2.2161955546289607e-06,3
layers.22.mlp.up_proj.weight,22,ffn,22544384,0.0012602470426354043,3
layers.11.mlp.up_proj.weight,11,ffn,22544384,0.0011406699104565474,3
layers.2.self_attn.v_proj.weight,2,attention,524288,0.0013681002890330368,3
layers.5.self_attn.v_proj.weight,5,attention,524288,0.0011306993184776474,3
layers.25.self_attn.q_proj.weight,25,attention,4194304,0.001361993331951238,3
layers.26.self_attn.q_proj.bias,26,attention,2048,5.945364602575598e-06,3
layers.33.self_attn.q_proj.weight,33,attention,4194304,0.0014537768017611496,3
layers.8.post_attention_layernorm.weight,8,attention,2048,5.030590141514644e-07,3
layers.10.post_attention_layernorm.weight,10,attention,2048,1.5601168709117066e-06,3
layers.13.mlp.gate_proj.weight,13,ffn,22544384,0.0010843232006921611,3
layers.33.mlp.up_proj.weight,33,ffn,22544384,0.0010393355850577743,3
layers.24.mlp.up_proj.weight,24,ffn,22544384,0.0012623310736848443,3
layers.17.self_attn.v_proj.bias,17,attention,256,0.00023523453899292838,3
layers.27.self_attn.q_proj.weight,27,attention,4194304,0.0013711947727616898,3
layers.13.self_attn.k_proj.weight,13,attention,524288,0.0008386378541752001,3
layers.35.mlp.gate_proj.weight,35,ffn,22544384,0.0011266006650891979,3
layers.27.self_attn.v_proj.weight,27,attention,524288,0.0011890803753445416,3
layers.11.self_attn.q_proj.bias,11,attention,2048,4.108779215433762e-06,3
layers.19.self_attn.q_proj.bias,19,attention,2048,8.673605173186667e-06,3
layers.26.self_attn.v_proj.weight,26,attention,524288,0.0011621432654402978,3
layers.6.self_attn.v_proj.bias,6,attention,256,0.0008275745810468603,3
layers.4.self_attn.q_proj.bias,4,attention,2048,4.274643681942502e-06,3
layers.6.input_layernorm.weight,6,norm,2048,2.1387080010799964e-06,3
layers.15.mlp.gate_proj.weight,15,ffn,22544384,0.0011794570570373092,3
layers.32.self_attn.q_proj.bias,32,attention,2048,1.0257861480553653e-05,3
layers.7.self_attn.v_proj.bias,7,attention,256,0.0008431753368571949,3
layers.7.self_attn.v_proj.weight,7,attention,524288,0.001053150081859618,3
layers.25.self_attn.v_proj.bias,25,attention,256,0.00037492817600581345,3
layers.11.self_attn.v_proj.bias,11,attention,256,0.00020274577897195101,3
layers.16.self_attn.q_proj.weight,16,attention,4194304,0.0011044461278374724,3
layers.4.mlp.gate_proj.weight,4,ffn,22544384,0.0009094796948121366,3
layers.31.mlp.gate_proj.weight,31,ffn,22544384,0.0012637770108322372,3
layers.7.post_attention_layernorm.weight,7,attention,2048,1.2023800576137356e-06,3
layers.6.self_attn.o_proj.weight,6,attention,4194304,0.0011405192458483952,3
layers.13.mlp.up_proj.weight,13,ffn,22544384,0.0010897001931437892,3
layers.22.post_attention_layernorm.weight,22,attention,2048,1.3747908989260302e-06,3
layers.3.mlp.gate_proj.weight,3,ffn,22544384,0.0009614432249072737,3
layers.21.mlp.down_proj.weight,21,ffn,22544384,0.0013064727198849227,3
layers.16.mlp.gate_proj.weight,16,ffn,22544384,0.0011657326684213864,3
layers.25.mlp.gate_proj.weight,25,ffn,22544384,0.0013217720550963395,3
layers.33.self_attn.o_proj.weight,33,attention,4194304,0.000978241614207705,3
layers.23.mlp.down_proj.weight,23,ffn,22544384,0.0013041150742529569,3
layers.10.mlp.down_proj.weight,10,ffn,22544384,0.0011711061052227028,3
layers.18.self_attn.v_proj.weight,18,attention,524288,0.0012692716657439014,3
layers.14.mlp.up_proj.weight,14,ffn,22544384,0.0011239223238372878,3
layers.22.mlp.down_proj.weight,22,ffn,22544384,0.0013102674697469286,3
layers.8.self_attn.v_proj.weight,8,attention,524288,0.001075192553809565,3
layers.22.self_attn.q_proj.weight,22,attention,4194304,0.001317892670663591,3
layers.5.mlp.gate_proj.weight,5,ffn,22544384,0.0008610728087353485,3
layers.32.mlp.gate_proj.weight,32,ffn,22544384,0.00124259887019595,3
layers.12.self_attn.v_proj.weight,12,attention,524288,0.0010773601151026187,3
layers.17.mlp.down_proj.weight,17,ffn,22544384,0.0012503970064259627,3
layers.13.self_attn.v_proj.weight,13,attention,524288,0.0014491222986478698,3
layers.12.self_attn.k_proj.bias,12,attention,256,1.1947701461324945e-05,3
layers.13.self_attn.k_proj.bias,13,attention,256,1.405075288322986e-05,3
layers.33.self_attn.v_proj.bias,33,attention,256,2.0838473298835924e-05,3
layers.14.self_attn.v_proj.bias,14,attention,256,0.0003287805881834872,3
layers.1.mlp.up_proj.weight,1,ffn,22544384,0.00035235451483631364,3
layers.20.mlp.up_proj.weight,20,ffn,22544384,0.0012264429929111607,3
layers.20.mlp.down_proj.weight,20,ffn,22544384,0.0012736387512354778,3
layers.1.self_attn.k_proj.bias,1,attention,256,3.340306339062683e-07,3
layers.20.self_attn.q_proj.weight,20,attention,4194304,0.0013308477907253027,3
layers.32.self_attn.k_proj.weight,32,attention,524288,0.0019048136822798665,3
layers.35.self_attn.o_proj.weight,35,attention,4194304,0.0010866791737562285,3
layers.30.input_layernorm.weight,30,norm,2048,0.0,3
layers.18.self_attn.k_proj.weight,18,attention,524288,0.0011097363217001097,3
layers.27.self_attn.v_proj.bias,27,attention,256,0.00016455058688731402,3
layers.10.self_attn.o_proj.weight,10,attention,4194304,0.0011311227906182467,3
layers.22.self_attn.v_proj.weight,22,attention,524288,0.0012823337356572808,3
layers.24.self_attn.k_proj.weight,24,attention,524288,0.0012609915013734303,3
layers.11.self_attn.o_proj.weight,11,attention,4194304,0.0011169755994949373,3
layers.35.self_attn.k_proj.bias,35,attention,256,0.0,3
layers.25.self_attn.v_proj.weight,25,attention,524288,0.0012463574356656828,3
layers.25.self_attn.k_proj.weight,25,attention,524288,0.0017139126388340312,3
layers.11.self_attn.k_proj.bias,11,attention,256,2.2214803586609355e-05,3
layers.6.self_attn.k_proj.bias,6,attention,256,1.7259831516273407e-05,3
layers.12.self_attn.k_proj.weight,12,attention,524288,0.0009724580170527034,3
layers.29.self_attn.v_proj.bias,29,attention,256,0.0001753821321975698,3
layers.28.self_attn.v_proj.bias,28,attention,256,0.0003159652454713338,3
layers.6.self_attn.v_proj.weight,6,attention,524288,0.0012385988329296418,3
layers.19.self_attn.v_proj.bias,19,attention,256,0.0004681677490205827,3
layers.28.self_attn.v_proj.weight,28,attention,524288,0.0010810108333291805,3
layers.18.input_layernorm.weight,18,norm,2048,0.0,3
layers.29.self_attn.k_proj.bias,29,attention,256,5.292632249425791e-06,3
layers.9.self_attn.k_proj.weight,9,attention,524288,0.0007763615272307409,3
layers.20.post_attention_layernorm.weight,20,attention,2048,2.885658177722962e-07,3
layers.2.post_attention_layernorm.weight,2,attention,2048,8.631749259229352e-07,3
layers.3.mlp.up_proj.weight,3,ffn,22544384,0.0008297987166732245,3
layers.35.post_attention_layernorm.weight,35,attention,2048,3.997649781169671e-07,3
layers.22.self_attn.v_proj.bias,22,attention,256,0.00034920498941796595,3
layers.30.mlp.up_proj.weight,30,ffn,22544384,0.0011345862665428346,3
layers.3.self_attn.k_proj.bias,3,attention,256,8.783247155049995e-06,3
layers.34.self_attn.q_proj.bias,34,attention,2048,6.511559686995223e-06,3
layers.25.mlp.up_proj.weight,25,ffn,22544384,0.0012467821892781779,3
layers.20.self_attn.v_proj.bias,20,attention,256,0.0001991252425696823,3
layers.19.self_attn.v_proj.weight,19,attention,524288,0.0015744421947659077,3
layers.15.self_attn.k_proj.bias,15,attention,256,1.897291606495438e-05,3
layers.16.self_attn.k_proj.weight,16,attention,524288,0.0010065064030956856,3
layers.12.input_layernorm.weight,12,norm,2048,1.1204999877202346e-06,3
layers.17.self_attn.o_proj.weight,17,attention,4194304,0.0013465549372814467,3
layers.20.self_attn.o_proj.weight,20,attention,4194304,0.0012992001383439846,3
layers.21.self_attn.q_proj.bias,21,attention,2048,7.307876705760161e-06,3
layers.29.self_attn.q_proj.weight,29,attention,4194304,0.0013896367404926783,3
layers.18.self_attn.q_proj.weight,18,attention,4194304,0.0011915068602998207,3
layers.29.self_attn.v_proj.weight,29,attention,524288,0.001053339509192349,3
layers.12.mlp.gate_proj.weight,12,ffn,22544384,0.0009170694537826708,3
layers.29.mlp.up_proj.weight,29,ffn,22544384,0.0011633423146144779,3
layers.31.mlp.up_proj.weight,31,ffn,22544384,0.0010854301588446055,3
layers.14.input_layernorm.weight,14,norm,2048,0.0,3
layers.11.mlp.gate_proj.weight,11,ffn,22544384,0.0009373561045765724,3
layers.32.self_attn.q_proj.weight,32,attention,4194304,0.0013387823070093406,3
layers.34.post_attention_layernorm.weight,34,attention,2048,4.2165854025358084e-07,3
layers.14.self_attn.k_proj.weight,14,attention,524288,0.0009478179839555771,3
layers.1.post_attention_layernorm.weight,1,attention,2048,2.489560528518508e-06,3
layers.3.self_attn.v_proj.bias,3,attention,256,0.0006371569288738922,3
layers.0.self_attn.v_proj.bias,0,attention,256,0.0001427898741706899,3
layers.23.mlp.gate_proj.weight,23,ffn,22544384,0.0013305560969577785,3
layers.31.post_attention_layernorm.weight,31,attention,2048,5.447580474198653e-07,3
layers.26.self_attn.v_proj.bias,26,attention,256,0.00044107792852985614,3
layers.9.post_attention_layernorm.weight,9,attention,2048,1.3591531721194137e-06,3
layers.0.self_attn.q_proj.bias,0,attention,2048,7.491590673583327e-06,3
layers.0.self_attn.k_proj.bias,0,attention,256,2.4866842718755525e-07,3
layers.27.self_attn.k_proj.weight,27,attention,524288,0.001621044211857521,3
layers.28.mlp.gate_proj.weight,28,ffn,22544384,0.001257816046144452,3
layers.35.self_attn.k_proj.weight,35,attention,524288,0.001859566303793064,3
layers.0.self_attn.q_proj.weight,0,attention,4194304,0.0005692527121032901,3
layers.10.self_attn.q_proj.weight,10,attention,4194304,0.0010765067519015268,3
layers.25.self_attn.q_proj.bias,25,attention,2048,7.588479486982469e-06,3
layers.18.self_attn.o_proj.weight,18,attention,4194304,0.0013444374706688886,3
layers.34.mlp.down_proj.weight,34,ffn,22544384,0.001046919785865595,3
layers.3.post_attention_layernorm.weight,3,attention,2048,1.2196243612734696e-06,3
layers.5.post_attention_layernorm.weight,5,attention,2048,8.663234192651827e-07,3
layers.16.post_attention_layernorm.weight,16,attention,2048,6.028701599908344e-07,3
layers.25.mlp.down_proj.weight,25,ffn,22544384,0.0012959446663069175,3
layers.21.self_attn.v_proj.weight,21,attention,524288,0.0013405881942670944,3
layers.33.self_attn.v_proj.weight,33,attention,524288,0.0005265513003340304,3
layers.21.mlp.gate_proj.weight,21,ffn,22544384,0.0012415218605829807,3
layers.32.self_attn.k_proj.bias,32,attention,256,3.90021910210203e-06,3
layers.6.self_attn.q_proj.weight,6,attention,4194304,0.0009450950273074261,3
layers.3.self_attn.q_proj.weight,3,attention,4194304,0.0008504765792989579,3
layers.9.self_attn.q_proj.bias,9,attention,2048,4.39479004945747e-06,3
layers.27.post_attention_layernorm.weight,27,attention,2048,1.2237937509129641e-06,3
layers.2.mlp.gate_proj.weight,2,ffn,22544384,0.0008610743462790972,3
layers.28.self_attn.k_proj.bias,28,attention,256,1.5099915389290434e-05,3
layers.8.self_attn.o_proj.weight,8,attention,4194304,0.0011090980383995964,3
layers.16.self_attn.v_proj.weight,16,attention,524288,0.0012476338871347356,3
layers.20.self_attn.k_proj.bias,20,attention,256,5.196494527609815e-06,3
layers.30.self_attn.q_proj.bias,30,attention,2048,6.322476687189742e-06,3
layers.15.self_attn.k_proj.weight,15,attention,524288,0.0010098643018044773,3
layers.7.mlp.gate_proj.weight,7,ffn,22544384,0.0008955821298235492,3
layers.23.self_attn.v_proj.bias,23,attention,256,0.00031977955754583493,3
layers.9.self_attn.o_proj.weight,9,attention,4194304,0.0011486752538201073,3
layers.10.self_attn.v_proj.weight,10,attention,524288,0.0009936439488685569,3
layers.27.input_layernorm.weight,27,norm,2048,5.989892205472908e-07,3
layers.28.self_attn.k_proj.weight,28,attention,524288,0.0015401631754609676,3
layers.32.self_attn.o_proj.weight,32,attention,4194304,0.0010751001993232398,3
layers.2.mlp.down_proj.weight,2,ffn,22544384,0.0008894338533442723,3
layers.10.mlp.up_proj.weight,10,ffn,22544384,0.001109591344492879,3
layers.0.self_attn.o_proj.weight,0,attention,4194304,0.0012408025086226367,3
layers.21.self_attn.o_proj.weight,21,attention,4194304,0.0013782000853850564,3
layers.4.self_attn.v_proj.bias,4,attention,256,0.0005953747057552643,3
layers.30.self_attn.q_proj.weight,30,attention,4194304,0.001350293860926711,3
layers.21.input_layernorm.weight,21,norm,2048,7.008119668613755e-07,3
