param_name,layer_num,component,param_count,relative_l2_diff,model_index
layers.24.mlp.gate_proj.weight,24,ffn,22544384,0.0016164206654485527,6
layers.8.mlp.gate_proj.weight,8,ffn,22544384,0.001081070750282471,6
embed_tokens.weight,-1,embedding,311164928,0.00039717534300408585,6
layers.15.mlp.down_proj.weight,15,ffn,22544384,0.001439299312075742,6
layers.27.mlp.down_proj.weight,27,ffn,22544384,0.0014854897961987827,6
layers.28.self_attn.q_proj.bias,28,attention,2048,8.931533413048416e-06,6
layers.23.self_attn.v_proj.weight,23,attention,524288,0.0017489782712407091,6
layers.2.self_attn.k_proj.bias,2,attention,256,0.0,6
layers.2.self_attn.q_proj.bias,2,attention,2048,1.4557399244226048e-05,6
layers.5.mlp.up_proj.weight,5,ffn,22544384,0.0011754352377972503,6
layers.31.self_attn.q_proj.weight,31,attention,4194304,0.0016043726123023494,6
layers.29.input_layernorm.weight,29,norm,2048,7.722331746217491e-07,6
layers.17.post_attention_layernorm.weight,17,attention,2048,2.485289440312291e-07,6
layers.35.self_attn.q_proj.weight,35,attention,4194304,0.0018034026100598815,6
layers.12.mlp.down_proj.weight,12,ffn,22544384,0.0014629959452784438,6
layers.11.self_attn.v_proj.weight,11,attention,524288,0.001293298491443909,6
layers.24.self_attn.v_proj.bias,24,attention,256,0.0004461645961660322,6
layers.14.self_attn.k_proj.bias,14,attention,256,2.2206599661039127e-05,6
layers.15.mlp.up_proj.weight,15,ffn,22544384,0.0013852065183517013,6
layers.25.post_attention_layernorm.weight,25,attention,2048,1.7222366830986345e-07,6
layers.24.self_attn.q_proj.weight,24,attention,4194304,0.0015543755209289024,6
layers.16.self_attn.k_proj.bias,16,attention,256,6.295727701619071e-06,6
layers.2.self_attn.o_proj.weight,2,attention,4194304,0.001470785783847101,6
layers.17.self_attn.k_proj.bias,17,attention,256,3.8912478069602924e-05,6
layers.13.self_attn.v_proj.bias,13,attention,256,0.00024330674057523307,6
layers.21.mlp.up_proj.weight,21,ffn,22544384,0.0015277930965386757,6
layers.24.self_attn.q_proj.bias,24,attention,2048,7.277925450930863e-06,6
layers.4.self_attn.v_proj.weight,4,attention,524288,0.0015313088881945115,6
layers.17.self_attn.q_proj.weight,17,attention,4194304,0.0014792340569949008,6
layers.1.self_attn.o_proj.weight,1,attention,4194304,0.001457386020429458,6
layers.3.self_attn.v_proj.weight,3,attention,524288,0.0021185594295044575,6
layers.10.self_attn.k_proj.weight,10,attention,524288,0.001289222925575248,6
layers.22.self_attn.q_proj.bias,22,attention,2048,9.510229741993698e-06,6
layers.21.self_attn.k_proj.weight,21,attention,524288,0.0015240577467613091,6
layers.20.mlp.gate_proj.weight,20,ffn,22544384,0.00155273741481758,6
layers.7.input_layernorm.weight,7,norm,2048,2.257743905938355e-06,6
layers.7.self_attn.o_proj.weight,7,attention,4194304,0.0013731331060797783,6
layers.28.input_layernorm.weight,28,norm,2048,0.0,6
layers.14.mlp.down_proj.weight,14,ffn,22544384,0.001437138233369529,6
layers.12.self_attn.q_proj.bias,12,attention,2048,5.8434495326815044e-06,6
layers.16.mlp.up_proj.weight,16,ffn,22544384,0.0014526842611538736,6
layers.21.self_attn.v_proj.bias,21,attention,256,0.0005085620062428255,6
layers.31.self_attn.v_proj.weight,31,attention,524288,0.0014159158427574186,6
layers.32.mlp.down_proj.weight,32,ffn,22544384,0.0013153463447222497,6
layers.17.self_attn.v_proj.weight,17,attention,524288,0.0016499628551778056,6
layers.15.input_layernorm.weight,15,norm,2048,0.0,6
layers.1.mlp.down_proj.weight,1,ffn,22544384,0.0011253420891104,6
layers.32.self_attn.v_proj.bias,32,attention,256,2.7372882240714852e-05,6
layers.24.mlp.down_proj.weight,24,ffn,22544384,0.0015789570219385857,6
layers.5.self_attn.q_proj.bias,5,attention,2048,6.6691983214002084e-06,6
layers.1.self_attn.q_proj.weight,1,attention,4194304,0.0009333004276767804,6
layers.12.mlp.up_proj.weight,12,ffn,22544384,0.0014150534037535882,6
layers.26.self_attn.k_proj.bias,26,attention,256,1.3952757568121385e-05,6
layers.34.mlp.up_proj.weight,34,ffn,22544384,0.0012535511479689239,6
layers.25.self_attn.k_proj.bias,25,attention,256,1.3075537148219432e-05,6
layers.29.self_attn.o_proj.weight,29,attention,4194304,0.001544436089778214,6
layers.24.post_attention_layernorm.weight,24,attention,2048,4.8706939754744e-07,6
layers.31.self_attn.k_proj.bias,31,attention,256,8.41209497436292e-06,6
layers.29.self_attn.q_proj.bias,29,attention,2048,8.857857739705255e-06,6
layers.18.mlp.up_proj.weight,18,ffn,22544384,0.0014987835851136852,6
layers.11.self_attn.q_proj.weight,11,attention,4194304,0.0013222601596622919,6
layers.13.self_attn.q_proj.bias,13,attention,2048,7.3203413432013065e-06,6
layers.17.self_attn.q_proj.bias,17,attention,2048,7.342586437762575e-06,6
layers.17.mlp.gate_proj.weight,17,ffn,22544384,0.0015076734914894932,6
layers.24.input_layernorm.weight,24,norm,2048,0.0,6
layers.19.self_attn.k_proj.weight,19,attention,524288,0.001280654397746982,6
layers.33.self_attn.k_proj.weight,33,attention,524288,0.002452801453075669,6
layers.6.post_attention_layernorm.weight,6,attention,2048,9.054005138187198e-07,6
layers.35.self_attn.v_proj.weight,35,attention,524288,0.0009740411139027271,6
layers.13.self_attn.q_proj.weight,13,attention,4194304,0.0013086773107375822,6
layers.13.mlp.down_proj.weight,13,ffn,22544384,0.001390397414944049,6
layers.1.mlp.gate_proj.weight,1,ffn,22544384,0.0007616433649042436,6
layers.25.self_attn.o_proj.weight,25,attention,4194304,0.0015834584636293034,6
layers.26.mlp.gate_proj.weight,26,ffn,22544384,0.0016176253965159736,6
layers.11.input_layernorm.weight,11,norm,2048,1.7607651664757276e-06,6
layers.14.self_attn.q_proj.weight,14,attention,4194304,0.0012809145469575224,6
layers.19.post_attention_layernorm.weight,19,attention,2048,4.5397314328714e-08,6
layers.12.self_attn.v_proj.bias,12,attention,256,6.912900264862899e-05,6
layers.15.post_attention_layernorm.weight,15,attention,2048,2.4024103132939803e-06,6
layers.28.self_attn.q_proj.weight,28,attention,4194304,0.0016359738963749085,6
layers.7.self_attn.q_proj.weight,7,attention,4194304,0.0012729621560896075,6
layers.16.input_layernorm.weight,16,norm,2048,1.9664265436166143e-06,6
layers.34.self_attn.v_proj.weight,34,attention,524288,0.0008990240837844389,6
layers.18.post_attention_layernorm.weight,18,attention,2048,1.0924449604711737e-06,6
layers.26.self_attn.k_proj.weight,26,attention,524288,0.0016743573251079785,6
layers.34.self_attn.o_proj.weight,34,attention,4194304,0.0013161413478885657,6
layers.23.self_attn.o_proj.weight,23,attention,4194304,0.00175037282053082,6
layers.14.self_attn.o_proj.weight,14,attention,4194304,0.0015271640371070296,6
layers.33.mlp.down_proj.weight,33,ffn,22544384,0.0012658693546929397,6
layers.6.self_attn.q_proj.bias,6,attention,2048,6.68824431353259e-06,6
layers.30.self_attn.o_proj.weight,30,attention,4194304,0.0014659338665827589,6
layers.2.self_attn.v_proj.bias,2,attention,256,0.001308662498588815,6
layers.22.self_attn.k_proj.bias,22,attention,256,1.3947569283189007e-05,6
layers.0.mlp.gate_proj.weight,0,ffn,22544384,0.0011314934107241016,6
layers.35.mlp.down_proj.weight,35,ffn,22544384,0.0013316475861310784,6
layers.25.input_layernorm.weight,25,norm,2048,6.910603910826013e-08,6
layers.24.self_attn.v_proj.weight,24,attention,524288,0.0015042457784537296,6
layers.19.mlp.up_proj.weight,19,ffn,22544384,0.0015097220329085433,6
layers.14.self_attn.v_proj.weight,14,attention,524288,0.0014857060683935162,6
layers.34.mlp.gate_proj.weight,34,ffn,22544384,0.001497399464937537,6
layers.22.input_layernorm.weight,22,norm,2048,6.012541881538829e-07,6
layers.5.self_attn.k_proj.bias,5,attention,256,3.1403915602722564e-05,6
layers.32.post_attention_layernorm.weight,32,attention,2048,1.6273269511789936e-06,6
layers.34.self_attn.k_proj.weight,34,attention,524288,0.0021715713415913526,6
layers.4.self_attn.q_proj.weight,4,attention,4194304,0.0011347769207675344,6
layers.3.input_layernorm.weight,3,norm,2048,5.046741220101597e-06,6
layers.5.input_layernorm.weight,5,norm,2048,3.3002750686245193e-06,6
layers.29.self_attn.k_proj.weight,29,attention,524288,0.0018239944910061093,6
layers.13.input_layernorm.weight,13,norm,2048,0.0,6
layers.22.mlp.up_proj.weight,22,ffn,22544384,0.0015280692796209448,6
layers.11.mlp.up_proj.weight,11,ffn,22544384,0.0014078634397132772,6
layers.2.self_attn.v_proj.weight,2,attention,524288,0.0016866942936437557,6
layers.5.self_attn.v_proj.weight,5,attention,524288,0.0014110415179555186,6
layers.25.self_attn.q_proj.weight,25,attention,4194304,0.0016565969477061436,6
layers.26.self_attn.q_proj.bias,26,attention,2048,8.618321624237498e-06,6
layers.33.self_attn.q_proj.weight,33,attention,4194304,0.0017559149918499294,6
layers.8.post_attention_layernorm.weight,8,attention,2048,8.292220040803929e-07,6
layers.10.post_attention_layernorm.weight,10,attention,2048,1.921158760741102e-06,6
layers.13.mlp.gate_proj.weight,13,ffn,22544384,0.0013451694725855907,6
layers.33.mlp.up_proj.weight,33,ffn,22544384,0.0012628995279856169,6
layers.24.mlp.up_proj.weight,24,ffn,22544384,0.0015288022601127813,6
layers.17.self_attn.v_proj.bias,17,attention,256,0.00024670454668715083,6
layers.27.self_attn.q_proj.weight,27,attention,4194304,0.0016542405565084808,6
layers.13.self_attn.k_proj.weight,13,attention,524288,0.0010436110627995003,6
layers.35.mlp.gate_proj.weight,35,ffn,22544384,0.0013866507353636397,6
layers.27.self_attn.v_proj.weight,27,attention,524288,0.0014191888992397068,6
layers.11.self_attn.q_proj.bias,11,attention,2048,5.280558971434228e-06,6
layers.19.self_attn.q_proj.bias,19,attention,2048,1.002247170791963e-05,6
layers.26.self_attn.v_proj.weight,26,attention,524288,0.001382582463817865,6
layers.6.self_attn.v_proj.bias,6,attention,256,0.0008427128865251547,6
layers.4.self_attn.q_proj.bias,4,attention,2048,7.405389653639361e-06,6
layers.6.input_layernorm.weight,6,norm,2048,5.360336261665396e-06,6
layers.15.mlp.gate_proj.weight,15,ffn,22544384,0.001455269603090659,6
layers.32.self_attn.q_proj.bias,32,attention,2048,1.0858035213408187e-05,6
layers.7.self_attn.v_proj.bias,7,attention,256,0.000855989387339869,6
layers.7.self_attn.v_proj.weight,7,attention,524288,0.0012909187046154622,6
layers.25.self_attn.v_proj.bias,25,attention,256,0.00033623626615696253,6
layers.11.self_attn.v_proj.bias,11,attention,256,0.00021811466646607836,6
layers.16.self_attn.q_proj.weight,16,attention,4194304,0.0013670302864337682,6
layers.4.mlp.gate_proj.weight,4,ffn,22544384,0.0011762735596360578,6
layers.31.mlp.gate_proj.weight,31,ffn,22544384,0.0015426154316717667,6
layers.7.post_attention_layernorm.weight,7,attention,2048,9.637129968765013e-07,6
layers.6.self_attn.o_proj.weight,6,attention,4194304,0.0014130963297545678,6
layers.13.mlp.up_proj.weight,13,ffn,22544384,0.001348205780575044,6
layers.22.post_attention_layernorm.weight,22,attention,2048,1.5253704059277858e-06,6
layers.3.mlp.gate_proj.weight,3,ffn,22544384,0.0012285585007022718,6
layers.21.mlp.down_proj.weight,21,ffn,22544384,0.001578739029961623,6
layers.16.mlp.gate_proj.weight,16,ffn,22544384,0.0014380018373041756,6
layers.25.mlp.gate_proj.weight,25,ffn,22544384,0.00160576998554403,6
layers.33.self_attn.o_proj.weight,33,attention,4194304,0.0011729696601824554,6
layers.23.mlp.down_proj.weight,23,ffn,22544384,0.0015762348127154621,6
layers.10.mlp.down_proj.weight,10,ffn,22544384,0.0014558063828821511,6
layers.18.self_attn.v_proj.weight,18,attention,524288,0.001536635744368011,6
layers.14.mlp.up_proj.weight,14,ffn,22544384,0.0013844609103513025,6
layers.22.mlp.down_proj.weight,22,ffn,22544384,0.001583994183984154,6
layers.8.self_attn.v_proj.weight,8,attention,524288,0.0012992745912881714,6
layers.22.self_attn.q_proj.weight,22,attention,4194304,0.0015938783705071993,6
layers.5.mlp.gate_proj.weight,5,ffn,22544384,0.0011188632519690091,6
layers.32.mlp.gate_proj.weight,32,ffn,22544384,0.00151890221397371,6
layers.12.self_attn.v_proj.weight,12,attention,524288,0.0013186855593341326,6
layers.17.mlp.down_proj.weight,17,ffn,22544384,0.0015238189130406504,6
layers.13.self_attn.v_proj.weight,13,attention,524288,0.001776326753240101,6
layers.12.self_attn.k_proj.bias,12,attention,256,1.3370224293445417e-05,6
layers.13.self_attn.k_proj.bias,13,attention,256,1.8312267139336426e-05,6
layers.33.self_attn.v_proj.bias,33,attention,256,3.8609344394697096e-05,6
layers.14.self_attn.v_proj.bias,14,attention,256,0.0003600025720431141,6
layers.1.mlp.up_proj.weight,1,ffn,22544384,0.0004909630492606564,6
layers.20.mlp.up_proj.weight,20,ffn,22544384,0.0014896568438815165,6
layers.20.mlp.down_proj.weight,20,ffn,22544384,0.0015388675818385383,6
layers.1.self_attn.k_proj.bias,1,attention,256,9.565182052728352e-07,6
layers.20.self_attn.q_proj.weight,20,attention,4194304,0.0016082287833714055,6
layers.32.self_attn.k_proj.weight,32,attention,524288,0.0022346745480556216,6
layers.35.self_attn.o_proj.weight,35,attention,4194304,0.0012909650570223576,6
layers.30.input_layernorm.weight,30,norm,2048,0.0,6
layers.18.self_attn.k_proj.weight,18,attention,524288,0.0013489804491068327,6
layers.27.self_attn.v_proj.bias,27,attention,256,0.00015234842094824172,6
layers.10.self_attn.o_proj.weight,10,attention,4194304,0.0013803133964952758,6
layers.22.self_attn.v_proj.weight,22,attention,524288,0.0015377088065665586,6
layers.24.self_attn.k_proj.weight,24,attention,524288,0.0015032355334046307,6
layers.11.self_attn.o_proj.weight,11,attention,4194304,0.001361232600454162,6
layers.35.self_attn.k_proj.bias,35,attention,256,0.0,6
layers.25.self_attn.v_proj.weight,25,attention,524288,0.0014732073182812516,6
layers.25.self_attn.k_proj.weight,25,attention,524288,0.0020252399718388996,6
layers.11.self_attn.k_proj.bias,11,attention,256,2.341400618216356e-05,6
layers.6.self_attn.k_proj.bias,6,attention,256,2.1020819724606202e-05,6
layers.12.self_attn.k_proj.weight,12,attention,524288,0.001198959802504854,6
layers.29.self_attn.v_proj.bias,29,attention,256,0.00018787486608722853,6
layers.28.self_attn.v_proj.bias,28,attention,256,0.00031797796966521314,6
layers.6.self_attn.v_proj.weight,6,attention,524288,0.0015270468061408704,6
layers.19.self_attn.v_proj.bias,19,attention,256,0.00040109027585913973,6
layers.28.self_attn.v_proj.weight,28,attention,524288,0.0012907575143554352,6
layers.18.input_layernorm.weight,18,norm,2048,7.090717575425922e-07,6
layers.29.self_attn.k_proj.bias,29,attention,256,6.816754675811666e-06,6
layers.9.self_attn.k_proj.weight,9,attention,524288,0.000978656141692468,6
layers.20.post_attention_layernorm.weight,20,attention,2048,5.018535961257325e-08,6
layers.2.post_attention_layernorm.weight,2,attention,2048,1.155665855706487e-06,6
layers.3.mlp.up_proj.weight,3,ffn,22544384,0.001051875833342254,6
layers.35.post_attention_layernorm.weight,35,attention,2048,3.997649781169671e-07,6
layers.22.self_attn.v_proj.bias,22,attention,256,0.00042554935255751205,6
layers.30.mlp.up_proj.weight,30,ffn,22544384,0.0013704982115535125,6
layers.3.self_attn.k_proj.bias,3,attention,256,1.4638745916525467e-05,6
layers.34.self_attn.q_proj.bias,34,attention,2048,7.583734314610206e-06,6
layers.25.mlp.up_proj.weight,25,ffn,22544384,0.001507804626350409,6
layers.20.self_attn.v_proj.bias,20,attention,256,0.0002399965341681,6
layers.19.self_attn.v_proj.weight,19,attention,524288,0.0018632469204155685,6
layers.15.self_attn.k_proj.bias,15,attention,256,2.348598150955367e-05,6
layers.16.self_attn.k_proj.weight,16,attention,524288,0.0012391518943753472,6
layers.12.input_layernorm.weight,12,norm,2048,1.9696989720203246e-06,6
layers.17.self_attn.o_proj.weight,17,attention,4194304,0.0016124900984317747,6
layers.20.self_attn.o_proj.weight,20,attention,4194304,0.0015604601757507903,6
layers.21.self_attn.q_proj.bias,21,attention,2048,9.681937096067234e-06,6
layers.29.self_attn.q_proj.weight,29,attention,4194304,0.0016603114416849352,6
layers.18.self_attn.q_proj.weight,18,attention,4194304,0.0014577818894541863,6
layers.29.self_attn.v_proj.weight,29,attention,524288,0.0012568710691022588,6
layers.12.mlp.gate_proj.weight,12,ffn,22544384,0.0011535996889298391,6
layers.29.mlp.up_proj.weight,29,ffn,22544384,0.0014034363257605289,6
layers.31.mlp.up_proj.weight,31,ffn,22544384,0.0013141897071199,6
layers.14.input_layernorm.weight,14,norm,2048,2.0228167400345213e-06,6
layers.11.mlp.gate_proj.weight,11,ffn,22544384,0.0011769753727240333,6
layers.32.self_attn.q_proj.weight,32,attention,4194304,0.0016022256637453043,6
layers.34.post_attention_layernorm.weight,34,attention,2048,6.923231701483049e-07,6
layers.14.self_attn.k_proj.weight,14,attention,524288,0.001184548938893886,6
layers.1.post_attention_layernorm.weight,1,attention,2048,3.24195620360324e-06,6
layers.3.self_attn.v_proj.bias,3,attention,256,0.0007544101660796275,6
layers.0.self_attn.v_proj.bias,0,attention,256,0.00015960123938030157,6
layers.23.mlp.gate_proj.weight,23,ffn,22544384,0.0016189455015326207,6
layers.31.post_attention_layernorm.weight,31,attention,2048,3.058290792532577e-07,6
layers.26.self_attn.v_proj.bias,26,attention,256,0.00046536345958636814,6
layers.9.post_attention_layernorm.weight,9,attention,2048,1.8679784223799316e-06,6
layers.0.self_attn.q_proj.bias,0,attention,2048,9.177445878481708e-06,6
layers.0.self_attn.k_proj.bias,0,attention,256,3.51670256244047e-07,6
layers.27.self_attn.k_proj.weight,27,attention,524288,0.0019257707006570225,6
layers.28.mlp.gate_proj.weight,28,ffn,22544384,0.0015322325551844302,6
layers.35.self_attn.k_proj.weight,35,attention,524288,0.0021904218517078554,6
layers.0.self_attn.q_proj.weight,0,attention,4194304,0.0007455243480878305,6
layers.10.self_attn.q_proj.weight,10,attention,4194304,0.0013456184137891252,6
layers.25.self_attn.q_proj.bias,25,attention,2048,8.49001474584258e-06,6
layers.18.self_attn.o_proj.weight,18,attention,4194304,0.001611286206489283,6
layers.34.mlp.down_proj.weight,34,ffn,22544384,0.001252655313234956,6
layers.3.post_attention_layernorm.weight,3,attention,2048,1.1663709017646007e-06,6
layers.5.post_attention_layernorm.weight,5,attention,2048,1.6095228490132482e-06,6
layers.16.post_attention_layernorm.weight,16,attention,2048,1.2521149476732715e-06,6
layers.25.mlp.down_proj.weight,25,ffn,22544384,0.0015595017652491933,6
layers.21.self_attn.v_proj.weight,21,attention,524288,0.0016052620366182188,6
layers.33.self_attn.v_proj.weight,33,attention,524288,0.0006396600492594258,6
layers.21.mlp.gate_proj.weight,21,ffn,22544384,0.0015185145406592612,6
layers.32.self_attn.k_proj.bias,32,attention,256,1.1303908450506713e-05,6
layers.6.self_attn.q_proj.weight,6,attention,4194304,0.001191227924941449,6
layers.3.self_attn.q_proj.weight,3,attention,4194304,0.001108031373215138,6
layers.9.self_attn.q_proj.bias,9,attention,2048,5.044149016205167e-06,6
layers.27.post_attention_layernorm.weight,27,attention,2048,7.089766681971739e-07,6
layers.2.mlp.gate_proj.weight,2,ffn,22544384,0.0011341382847943427,6
layers.28.self_attn.k_proj.bias,28,attention,256,1.2453838983374701e-05,6
layers.8.self_attn.o_proj.weight,8,attention,4194304,0.0013597156626027748,6
layers.16.self_attn.v_proj.weight,16,attention,524288,0.001520174947061235,6
layers.20.self_attn.k_proj.bias,20,attention,256,5.477586614710409e-06,6
layers.30.self_attn.q_proj.bias,30,attention,2048,8.446257558060564e-06,6
layers.15.self_attn.k_proj.weight,15,attention,524288,0.0012272809565873574,6
layers.7.mlp.gate_proj.weight,7,ffn,22544384,0.0011470867384136651,6
layers.23.self_attn.v_proj.bias,23,attention,256,0.0003751837008187721,6
layers.9.self_attn.o_proj.weight,9,attention,4194304,0.0014192465653444066,6
layers.10.self_attn.v_proj.weight,10,attention,524288,0.0012219825222261828,6
layers.27.input_layernorm.weight,27,norm,2048,1.3477257462314046e-06,6
layers.28.self_attn.k_proj.weight,28,attention,524288,0.0018280245118632136,6
layers.32.self_attn.o_proj.weight,32,attention,4194304,0.001285100708510002,6
layers.2.mlp.down_proj.weight,2,ffn,22544384,0.0011538606114246393,6
layers.10.mlp.up_proj.weight,10,ffn,22544384,0.001389381911229416,6
layers.0.self_attn.o_proj.weight,0,attention,4194304,0.0015523006306485858,6
layers.21.self_attn.o_proj.weight,21,attention,4194304,0.0016474953279030846,6
layers.4.self_attn.v_proj.bias,4,attention,256,0.0005968366246794805,6
layers.30.self_attn.q_proj.weight,30,attention,4194304,0.0016168092459187405,6
layers.21.input_layernorm.weight,21,norm,2048,2.599450915657921e-07,6
